orig_index,T,formula,database,id,rho_pred,seebeck_pred,kappa_pred,zT_pred,rho_var,seebeck_var,kappa_var,zT_var,rho_std,seebeck_std,kappa_std,zT_std,rough_correlation
156877,1000,LaLuO3,ICSD,51449,1.01421,0.999873,18.0563,1.19104,0.000900067,3.05254e-08,15622.8,0.0326164,0.0300011,0.000174715,124.991,0.1806,148.307
57747,700,CeO3V,ICSD,28926,1.02038,0.999862,68.9752,1.13436,0.00114376,2.85135e-08,9.91512e+12,0.0256573,0.0338195,0.000168859,3.14883e+06,0.160179,148.307
38338,700,C2Cr3,ICSD,57009,2.78276e+38,1.00012,62.0333,1.1441,inf,9.56494e-08,6.61327e+06,0.0316337,inf,0.000309272,2571.63,0.177859,148.311
63409,700,Cu5Nd5O13,COD,9015932,1.00424,0.99988,39.6513,1.05484,0.00024576,3.4157e-08,1.2572e+06,0.00831602,0.0156767,0.000184816,1121.25,0.0911922,148.332
54591,700,CCr5Si3,ICSD,617535,1.00389,1.00007,46.1598,1.17092,0.000228523,5.36083e-08,828997,0.0304437,0.015117,0.000231535,910.492,0.174481,148.334
67445,700,Fe4ScSi2,ICSD,633444,1.00205,0.999861,48.1101,1.15312,0.000117753,1.81745e-08,767660,0.0217005,0.0108514,0.000134813,876.162,0.147311,148.343
88580,1000,B4Ru4Y,COD,1511513,1.01128,1.00005,79.0591,1.22101,0.000730503,3.14421e-08,7.13496e+07,0.0532643,0.0270278,0.000177319,8446.87,0.230791,148.346
83176,1000,Al2BaSi2,COD,4308098,1.00026,0.999939,11.1503,1.25678,1.15453e-06,1.99787e-08,586.112,0.0543798,0.00107449,0.000141346,24.2098,0.233195,148.35
58991,700,Cl6Na3Y,COD,9007973,2.59451e+38,0.999975,18.5152,1.24992,inf,2.55246e-08,65756.5,0.0556463,inf,0.000159764,256.43,0.235895,148.365
817,700,AgInO2,COD,1509397,1.18268,0.999845,33120.7,1.10934,0.541894,3.70761e-08,1.57651e+32,0.0194402,0.736135,0.000192552,1.25559e+16,0.139428,148.416
156651,1000,La2MnO6V,ICSD,163761,1.02675,0.999873,10.5891,1.18593,0.0014037,2.21651e-08,847.294,0.0294499,0.037466,0.000148879,29.1083,0.17161,148.421
54611,700,CCuO5Sr2,ICSD,78650,1.0008,0.999903,10.1005,1.13737,2.58929e-05,1.98632e-08,167.072,0.0388382,0.0050885,0.000140937,12.9256,0.197074,148.444
76147,700,Mn13O24SbSi2,COD,9001363,1.00053,0.999761,26.278,1.06956,1.88484e-06,1.83519e-08,142922,0.019386,0.00137289,0.000135469,378.05,0.139234,148.548
89,700,Ag2FeS4Si,ICSD,425760,1.00022,0.999948,9.74576,1.20854,1.06247e-06,4.18527e-08,366.548,0.0395929,0.00103076,0.000204579,19.1455,0.19898,148.556
156389,1000,KMo6S8,ICSD,641241,1.00023,1.00004,11.9033,1.20633,1.08095e-06,1.52286e-08,425.597,0.0492454,0.00103969,0.000123404,20.63,0.221913,148.558
43228,700,C3Cr7,ICSD,52289,1.10826,1.00012,87.1102,1.17399,0.174861,9.47705e-08,2.57806e+08,0.0356521,0.418163,0.000307848,16056.3,0.188818,148.567
64086,700,CuO2Pr,COD,9008170,1.0047,0.999859,134.476,1.07891,0.000251259,3.97548e-08,3.9757e+13,0.0182531,0.0158512,0.000199386,6.30532e+06,0.135104,148.584
136306,1000,CB3Nb3,ICSD,411622,1.02146,1.00004,81.7279,1.24752,0.00121566,3.87757e-08,1.70775e+08,0.0597353,0.0348663,0.000196915,13068.1,0.244408,148.612
146022,1000,CuO4Sm2,ICSD,71182,1.00178,0.999923,49.3753,1.12719,3.42053e-05,2.28618e-08,2.52471e+12,0.0465188,0.00584853,0.000151201,1.58893e+06,0.215682,148.675
72987,700,INpO,COD,4031410,1.00525,0.999885,64.0492,1.21612,0.000339606,2.23936e-08,4.39014e+14,0.0424153,0.0184284,0.000149645,2.09527e+07,0.20595,148.677
162828,1000,Rh2Si2Th,ICSD,650337,1.00176,1.00009,20.0564,1.23113,0.000117555,1.89705e-08,16529.8,0.0413896,0.0108423,0.000137733,128.568,0.203444,148.688
64422,700,Dy3NS3,ICSD,416219,2.59058e+38,0.999941,11.2956,1.18638,inf,3.12423e-08,16378.4,0.0530245,inf,0.000176755,127.978,0.230271,148.697
5887,700,B2HfNi5O10,COD,2002430,1.00066,0.999785,55.6268,1.07463,2.37051e-06,2.48862e-08,1.23642e+10,0.00909331,0.00153965,0.000157754,111194,0.0953589,148.755
155914,1000,K2Mo15S19,ICSD,641246,1.00023,1.00004,12.336,1.2044,1.08095e-06,1.50546e-08,604.601,0.0492637,0.00103969,0.000122697,24.5886,0.221954,148.763
55394,700,CSc2,ICSD,280743,2.59526e+38,0.999888,44.8127,1.22707,inf,2.61103e-08,393532,0.0546279,inf,0.000161587,627.321,0.233726,148.771
67059,700,Fe17Y2,ICSD,656459,1.00332,0.99996,149.774,1.22572,0.000230011,2.79104e-08,1.88043e+10,0.0562099,0.0151661,0.000167064,137129,0.237086,148.775
149851,1000,FePr4S7,ICSD,633157,1.00114,0.999957,39.5453,1.1808,1.84746e-05,2.98701e-08,5.38268e+12,0.0556364,0.00429821,0.00017283,2.32006e+06,0.235874,148.788
76811,700,Mo8O14Pr,COD,2003774,1.0121,0.999923,47.441,1.08695,0.000773777,2.2756e-08,7.74418e+06,0.0335678,0.0278168,0.000150851,2782.84,0.183215,148.803
60122,700,Co3Ti,COD,1523987,1.00485,0.999953,236.455,1.24053,0.000338438,3.02708e-08,1.40297e+09,0.0511631,0.0183967,0.000173985,37456.3,0.226193,148.807
74964,700,LaLuO3,ICSD,51449,1.01421,0.999859,21.0437,1.16298,0.000900067,3.49409e-08,38563.4,0.0225332,0.0300011,0.000186925,196.376,0.150111,148.816
76546,700,MnS,COD,9005932,1.00245,0.999847,24.2005,1.1838,0.000117735,2.92257e-08,225163,0.0524791,0.0108506,0.000170955,474.514,0.229083,148.828
76809,700,Mo8NdO14,ICSD,68621,1.0121,0.999924,50.8188,1.09012,0.000773777,2.26931e-08,6.76144e+06,0.0336461,0.0278168,0.000150642,2600.28,0.183429,148.85
77999,700,NdO3Ti,ICSD,8147,1.01442,0.999856,55.877,1.14142,0.000899229,1.76217e-08,1.78057e+13,0.0358412,0.0299871,0.000132747,4.21968e+06,0.189318,148.855
55386,700,CRu3Zr,ICSD,77282,1.00485,1.0001,39.5356,1.16533,0.000338458,3.4979e-08,2.50988e+06,0.0249142,0.0183972,0.000187027,1584.26,0.157842,148.861
160965,1000,O3Sm2,COD,1010589,1.00474,0.999871,128.791,1.15662,0.000247153,2.23122e-08,1.88163e+20,0.0444299,0.0157211,0.000149373,1.37173e+10,0.210784,148.867
149755,1000,FeNd4S7,ICSD,632865,1.00114,0.999954,40.482,1.18081,1.84746e-05,3.09299e-08,6.2939e+12,0.0556053,0.00429821,0.000175869,2.50876e+06,0.235808,148.867
136209,1000,CAl2Nb3,ICSD,606237,1.00834,1.00016,68.4268,1.24248,0.0007347,6.0361e-08,6.85026e+06,0.0543445,0.0271054,0.000245685,2617.3,0.233119,148.885
73878,700,IrO6Sr2Y,ICSD,88154,1.00179,0.999911,11.5508,1.08796,0.00011728,2.75193e-09,1223.2,0.00620147,0.0108296,5.24589e-05,34.9742,0.0787494,148.894
156677,1000,La2O4Pd,COD,1000483,1.01951,0.99992,21.8277,1.11074,0.00111499,2.5525e-08,5.21998e+10,0.0190563,0.0333914,0.000159765,228473,0.138045,148.897
139667,1000,CeO5Rh2,ICSD,423111,1.00705,0.999926,13.8329,1.14291,0.00044867,2.22164e-08,8010.98,0.0291543,0.0211818,0.000149052,89.5041,0.170746,148.903
6664,700,B4Ru4Th,ICSD,615378,1.00785,1.00003,70.1768,1.17611,0.000498037,3.7236e-08,2.68248e+08,0.0422225,0.0223167,0.000192966,16378.3,0.205481,148.916
63441,700,Cu6La4MnS10,ICSD,96415,1.00104,0.999907,6.64625,1.16967,5.99157e-05,3.34681e-08,371.712,0.0366917,0.00774052,0.000182943,19.2798,0.191551,148.934
63972,700,CuLuO8W2,COD,2002632,1.00411,0.999936,89.1535,1.1477,0.000284431,1.18011e-08,6.77145e+06,0.0382518,0.0168651,0.000108633,2602.2,0.195581,148.947
70037,700,Ge7Nb10,ICSD,76294,1.00022,1.00013,35.7191,1.23525,1.031e-06,5.17643e-08,2.28816e+06,0.048259,0.00101538,0.000227518,1512.67,0.219679,148.953
60293,700,Co7Nb6,ICSD,102550,1.00331,1.00001,373.755,1.23865,0.000230019,3.59807e-08,7.23569e+09,0.0433006,0.0151664,0.000189686,85062.9,0.208088,148.956
142677,1000,CoLa4S7,ICSD,624013,1.00717,0.99993,9.6295,1.21215,0.000493385,4.2297e-08,414.637,0.0580461,0.0222123,0.000205662,20.3626,0.240928,148.96
59254,700,ClCu6InO8,ICSD,69612,1.00022,0.999935,80.9492,1.11015,1.02811e-06,4.55065e-08,8.77662e+11,0.0171116,0.00101396,0.000213323,936836,0.130811,148.963
70459,700,GeRuTi,ICSD,637762,1.00021,1.00005,56.7822,1.24516,1.02119e-06,3.85248e-08,5.48127e+08,0.0435107,0.00101054,0.000196277,23412.1,0.208592,148.97
79709,700,OTeTh,COD,4329801,1.00976,0.9999,34.4843,1.17397,0.000636008,2.3597e-08,8.74338e+06,0.0355414,0.0252192,0.000153613,2956.92,0.188524,148.998
67490,700,Fe5Y,COD,1522576,1.00332,0.999955,98.9017,1.23491,0.000230011,2.99863e-08,5.62112e+08,0.055099,0.0151661,0.000173165,23708.9,0.234732,149.004
158695,1000,Mo6PbS8,ICSD,644111,1.00021,1.00003,23.9078,1.14567,1.02119e-06,1.08235e-08,8804.64,0.0330107,0.00101054,0.000104036,93.8331,0.181688,149.006
91949,1000,BeCrDy3S7,ICSD,616230,1.00025,0.999928,8.6061,1.13475,1.11771e-06,1.53692e-08,420.677,0.0111334,0.00105722,0.000123973,20.5104,0.105515,149.024
160923,1000,O3Pr2,COD,1010280,1.00706,0.999884,117.117,1.17673,0.000402128,1.88784e-08,2.78065e+20,0.0535543,0.0200531,0.000137399,1.66753e+10,0.231418,149.05
61315,700,CrCuS2,COD,9012113,1.00292,1.00008,9.20309,1.18641,0.00036781,4.53878e-08,9745.56,0.0555616,0.0191784,0.000213044,98.7196,0.235715,149.06
79044,700,O3ScSm,COD,1532830,1.0236,0.999865,29.4446,1.15106,0.00130559,2.59998e-08,4.2508e+13,0.0270307,0.036133,0.000161245,6.51982e+06,0.16441,149.116
158705,1000,Mo6S8Tb,ICSD,644300,1.00023,1.00002,17.9938,1.13342,1.08095e-06,7.37e-09,1067.66,0.0119538,0.00103969,8.58487e-05,32.6751,0.109333,149.151
142914,1000,CoSiV,COD,8102916,1.00331,0.999861,162.804,1.20573,0.000230019,1.73391e-08,2.27724e+08,0.0427049,0.0151664,0.000131678,15090.5,0.206652,149.18
81086,700,Ru2Y,ICSD,150516,1.0033,1.00005,63.1421,1.26448,0.000230037,2.9695e-08,7.54181e+07,0.0562401,0.015167,0.000172322,8684.36,0.23715,149.216
151439,1000,Ge2Lu2O7,ICSD,39929,1.0033,0.999878,23.1012,1.21233,0.000230049,1.31232e-08,69667.5,0.0490188,0.0151674,0.000114556,263.946,0.221402,149.229
157491,1000,LiO6OsSm2,ICSD,416196,1.00178,0.999953,23.0144,1.18456,0.000117284,2.01576e-08,50878.9,0.035912,0.0108298,0.000141977,225.563,0.189505,149.254
1961,700,Al5Lu3O12,ICSD,23846,1.0033,0.999839,33.1277,1.10278,0.00023003,2.02656e-08,808160,0.00656792,0.0151668,0.000142357,898.977,0.0810427,149.28
43934,700,C3La2Ni5,ICSD,655407,1.00388,1.00002,30.9944,1.17834,0.000251751,3.35742e-08,4.33815e+06,0.0490334,0.0158667,0.000183233,2082.82,0.221435,149.286
137329,1000,CTi2,ICSD,77473,2.59863e+38,0.999923,60.9876,1.26515,inf,3.5001e-08,1.84608e+06,0.0607786,inf,0.000187085,1358.71,0.246533,149.305
80948,700,Rh3Si2Y,ICSD,52080,1.00443,1.00017,33.8597,1.168,0.000477951,2.48638e-08,277698,0.0309651,0.0218621,0.000157683,526.971,0.175969,149.31
163006,1000,Ru3Si4Zr2,ICSD,60072,1.00176,1.00006,46.4932,1.23948,0.000117553,3.05064e-08,850784,0.0547493,0.0108422,0.000174661,922.379,0.233986,149.316
80262,700,Pd3S4Y,ICSD,648764,1.00254,1.00006,10.5538,1.12426,0.000357745,4.25646e-08,9448.11,0.0238061,0.0189141,0.000206312,97.2014,0.154292,149.321
155306,1000,InLi2Mo3O8,ICSD,426618,1.00026,0.999954,47.8106,1.12757,1.11236e-06,1.97313e-08,649899,0.0271215,0.00105468,0.000140468,806.163,0.164686,149.331
4570,700,AsSY,ICSD,611344,1.0006,0.999893,11.1679,1.25339,3.24196e-06,1.16959e-08,27567.9,0.0406464,0.00180054,0.000108147,166.036,0.20161,149.346
2852,700,AlNdO3,ICSD,35550,1.00025,0.999857,30.4674,1.09632,1.05422e-06,1.63165e-08,60608.7,0.0201505,0.00102675,0.000127736,246.188,0.141953,149.35
150227,1000,Ga3Mo26O48Sr4,COD,2005240,1.00025,0.99991,18.1014,1.14189,1.09096e-06,1.52397e-08,43514.7,0.0562432,0.00104449,0.000123449,208.602,0.237157,149.404
137226,1000,CNbRu3,ICSD,77216,1.00333,1.00012,69.0302,1.24256,0.000229938,3.77221e-08,2.20055e+07,0.0538947,0.0151637,0.000194222,4691,0.232152,149.469
59960,700,Co2Ti,ICSD,625482,1.00485,0.999951,301.462,1.23597,0.000338438,3.22079e-08,2.86857e+09,0.0511396,0.0183967,0.000179466,53559,0.226141,149.47
57902,700,Cl10Nb2OTe4,ICSD,49920,2.59051e+38,0.999929,75.799,1.15297,inf,2.83653e-08,3.95087e+12,0.0436616,inf,0.00016842,1.98768e+06,0.208954,149.501
79654,700,O9Ti4Tl2,COD,1526894,1.00022,0.999913,26.4836,1.14751,1.04644e-06,3.29913e-08,2.17764e+06,0.0121224,0.00102296,0.000181635,1475.68,0.110102,149.501
68886,700,GaV3,ICSD,635634,1.00176,0.999797,175.949,1.26491,0.000117536,1.35596e-08,2.28528e+08,0.0531678,0.0108414,0.000116446,15117.1,0.230582,149.522
64657,700,DyO19Ta7,ICSD,203232,1.00334,0.999939,259.059,1.13134,0.000229755,6.28279e-09,3.30234e+07,0.0201701,0.0151577,7.92641e-05,5746.6,0.142021,149.528
68879,700,GaTh2,COD,1524527,1.0006,0.999896,63.1921,1.29781,3.22752e-06,3.39291e-08,3.57732e+07,0.046968,0.00179653,0.000184199,5981.07,0.216721,149.598
83433,1000,Al2Nd4O9,ICSD,249016,1.00857,0.999875,54.5893,1.1689,0.000500969,1.79279e-08,2.71055e+12,0.0534622,0.0223823,0.000133895,1.64638e+06,0.231219,149.619
69752,700,Ge3Nb5,ICSD,2003,1.00022,1.00013,38.3057,1.22679,1.031e-06,5.20509e-08,2.3803e+06,0.0405998,0.00101538,0.000228147,1542.82,0.201494,149.621
91954,1000,BeCrPr3S7,ICSD,616238,1.00117,0.9999,36.9682,1.15466,1.8463e-05,2.22653e-08,1.81309e+08,0.0131298,0.00429686,0.000149216,13465.1,0.114585,149.697
77462,700,NaNbO6Sr3,ICSD,418494,1.00023,1.0002,40.6643,1.12167,7.71997e-07,7.35063e-08,6.69689e+12,0.0357736,0.000878634,0.00027112,2.58783e+06,0.189139,149.699
162908,1000,RhS6Ta3,ICSD,650235,1.00026,0.999981,25.9025,1.14828,1.14103e-06,2.30654e-08,121530,0.0219251,0.00106819,0.000151873,348.612,0.148071,149.722
76820,700,Mo9S11Tl2,ICSD,14187,1.00021,1.00004,14.5435,1.10172,1.02119e-06,1.06646e-08,1771.38,0.0115442,0.00101054,0.00010327,42.0877,0.107444,149.729
55383,700,CRu3Ta,ICSD,77392,1.00175,1.00014,42.3471,1.1927,0.000117536,5.40477e-08,5.28399e+07,0.0446203,0.0108414,0.000232482,7269.1,0.211235,149.762
67333,700,Fe3La12Li11O28,COD,1500044,1.02002,1.00002,19.0943,1.13183,0.00112188,5.51115e-08,26890.7,0.0302171,0.0334945,0.000234758,163.984,0.173831,149.821
82492,1000,AgCd2GaS4,COD,2205826,1.02762,0.99995,441.283,1.25892,0.04066,4.41013e-08,6.75942e+12,0.0552231,0.201643,0.000210003,2.59989e+06,0.234996,149.826
59070,700,Cl7Mo2N,ICSD,412342,2.59051e+38,0.999951,15.2682,1.24598,inf,2.55279e-08,96044.6,0.0572201,inf,0.000159775,309.911,0.239207,149.834
78276,700,Ni3Sc2Si,ICSD,646484,1.00325,0.999926,68.1146,1.2259,0.000197217,3.53921e-08,1.61226e+08,0.0418001,0.0140434,0.000188128,12697.5,0.204451,149.834
1596,700,Al2Sr3,ICSD,609416,1.00118,1.00019,45.2782,1.15871,5.57242e-06,4.57433e-08,410540,0.0214388,0.0023606,0.000213877,640.734,0.14642,149.841
79543,700,O8PbTe2U,COD,9001557,1.00486,0.999886,25.7017,1.15823,0.000338243,1.9728e-08,878655,0.0399589,0.0183914,0.000140457,937.366,0.199897,149.852
159,700,Ag2La2O10Ti3,ICSD,83294,1.01653,0.999923,10.674,1.15542,0.00101733,2.69526e-08,351.951,0.0216055,0.0318956,0.000164172,18.7603,0.146988,149.908
158725,1000,Mo8O14Sm,COD,2006202,1.01207,0.999941,36.2178,1.1107,0.000774422,1.70897e-08,785339,0.0352192,0.0278284,0.000130727,886.194,0.187668,149.969
150661,1000,GaNd3O6,ICSD,420731,1.00137,0.999891,140.844,1.15125,2.22425e-05,1.20642e-08,1.09373e+20,0.0540228,0.0047162,0.000109837,1.04581e+10,0.232428,149.99
54583,700,CCr,ICSD,57008,2.69099e+38,1.00015,87.5115,1.12928,inf,1.26811e-07,9.80217e+08,0.0329602,inf,0.000356105,31308.4,0.181549,149.991
155340,1000,InMnO3,ICSD,67671,1.00033,0.999829,41.8498,1.18125,2.20911e-06,1.94771e-08,133230,0.0329218,0.00148631,0.00013956,365.007,0.181444,149.996
88831,1000,B6Co21Ti2,ICSD,613352,1.00506,0.999943,120.461,1.22236,0.000338137,5.43401e-08,5.70831e+08,0.0502755,0.0183885,0.00023311,23892.1,0.224222,150.059
59924,700,Co2Sc,COD,1524430,1.00485,0.999949,139.021,1.24003,0.000338438,3.50077e-08,3.3787e+08,0.050905,0.0183967,0.000187103,18381.2,0.225621,150.11
139391,1000,CeCu3Mn4O12,ICSD,169043,1.00035,0.999889,18.8116,1.05628,2.38638e-06,2.30395e-08,21061.4,0.00751046,0.00154479,0.000151788,145.125,0.0866629,150.132
149335,1000,Fe4Nb4Si7,ICSD,632821,1.00177,1.00006,60.8415,1.21042,0.000117565,3.44329e-08,863598,0.0412399,0.0108427,0.000185561,929.3,0.203076,150.185
70054,700,Ge8Mn4Nb7,COD,1521984,1.00022,1.00007,17.9622,1.24231,1.031e-06,3.2123e-08,2.72233e+06,0.0538525,0.00101538,0.000179229,1649.95,0.232061,150.202
55633,700,Ca3Cd2,ICSD,30082,1.21965,1.00009,86.332,1.26114,0.64468,3.55865e-08,1.37707e+21,0.0618417,0.802919,0.000188644,3.71088e+10,0.24868,150.225
6918,700,B6Co21Ti2,ICSD,613352,1.00506,0.999942,162.027,1.15841,0.000338137,5.09711e-08,4.51e+10,0.0233557,0.0183885,0.000225768,212368,0.152826,150.229
158242,1000,Mn4Si7,ICSD,20323,1.00046,0.999916,73.0621,1.15641,1.24238e-06,2.21245e-08,19366.8,0.049221,0.00111462,0.000148743,139.165,0.221858,150.234
65459,700,EuGeNaO4,ICSD,186847,1.00026,1.0002,8.60169,1.15004,1.1016e-06,5.68199e-08,295.557,0.0574393,0.00104957,0.000238369,17.1918,0.239665,150.237
63933,700,CuLa2O4,ICSD,261660,1.01876,0.999858,24.8389,1.07776,0.00108056,4.50035e-08,1.30452e+11,0.010241,0.0328719,0.00021214,361182,0.101198,150.24
63219,700,Cu3NbS4,COD,2206580,1.00292,1.0001,11.2574,1.18205,0.00036781,3.31959e-08,112663,0.0427216,0.0191784,0.000182197,335.652,0.206692,150.252
55947,700,CaCu,ICSD,619217,1.48274,1.00014,70858.9,1.21404,2.46598,3.45598e-08,4.91622e+33,0.0456119,1.57034,0.000185903,7.01157e+16,0.213569,150.268
2410,700,AlCo2Cr,ICSD,57600,1.0043,0.9999,578.486,1.19951,0.000249535,3.88333e-08,3.91489e+09,0.0287146,0.0157967,0.000197062,62569.1,0.169454,150.296
159781,1000,Nd2O3,ICSD,96199,1.00706,0.99988,120.633,1.1741,0.000402128,1.78279e-08,2.41546e+20,0.053231,0.0200531,0.000133521,1.55418e+10,0.230718,150.306
77501,700,NaO2Tb,ICSD,61683,1.00046,0.999937,41.0013,1.15055,5.38609e-06,3.43826e-08,9.50857e+20,0.0624891,0.00232079,0.000185426,3.0836e+10,0.249978,150.308
142094,1000,Co4Si7Ti4,ICSD,625077,1.00177,0.99988,75.0283,1.1999,0.000117565,1.28012e-08,540882,0.0530524,0.0108427,0.000113143,735.447,0.230331,150.337
7896,700,BSi2Ti6,COD,1511329,1.00539,0.999894,64.648,1.20511,0.000335481,3.49835e-08,147687,0.0300156,0.0183161,0.000187039,384.3,0.17325,150.339
55661,700,Ca3Fe2Ge3O12,COD,2009000,1.00061,0.999846,13.1334,1.16616,2.37353e-06,5.57873e-08,981.735,0.0587631,0.00154063,0.000236193,31.3327,0.242411,150.34
82052,1000,Ag2In2S6Si,ICSD,159758,1.00022,0.999983,9.93006,1.23162,1.03947e-06,4.30408e-08,1741.71,0.0460545,0.00101954,0.000207463,41.7338,0.214603,150.341
526,700,AgBaNdS3,ICSD,659170,1.00023,0.999939,7.8023,1.16532,1.06028e-06,2.43139e-08,941.771,0.0361381,0.0010297,0.000155929,30.6883,0.1901,150.342
161900,1000,PRhZr,ICSD,648009,18.2214,0.999945,26.2778,1.27472,inf,2.63456e-08,385277,0.0617743,inf,0.000162313,620.707,0.248544,150.352
57086,700,Ce2Cl2O17Te7,ICSD,250635,1.0033,0.999867,42.3022,1.16943,0.000230049,1.90772e-08,2.49894e+09,0.0421198,0.0151674,0.00013812,49989.4,0.205231,150.375
67068,700,Fe23Y6,COD,1522280,1.00177,0.999958,85.5948,1.23588,0.000117553,2.98421e-08,2.56968e+07,0.0540094,0.0108422,0.000172749,5069.2,0.232399,150.381
158826,1000,MoPRu,COD,1532784,18.207,1.00008,57.3617,1.23783,inf,3.76052e-08,5.58456e+06,0.0570033,inf,0.000193921,2363.17,0.238754,150.417
81436,700,SbZr2,ICSD,107691,1.00021,0.999896,48.9607,1.27756,1.02119e-06,1.83338e-08,4.72018e+08,0.059654,0.00101054,0.000135402,21726,0.244242,150.437
2892,700,AlO3Pr,COD,1521175,1.00047,0.999859,38.3203,1.09861,5.55821e-06,1.57471e-08,78590.1,0.0201736,0.00235759,0.000125488,280.339,0.142034,150.495
72854,700,I4O20Tl2U3,ICSD,93862,1.00486,0.999873,18.9168,1.16294,0.000338243,1.96215e-08,52956.5,0.0419525,0.0183914,0.000140077,230.123,0.204823,150.54
79987,700,PRhZr,ICSD,648009,18.2214,0.999936,19.5693,1.21381,inf,2.31354e-08,115198,0.0392831,inf,0.000152103,339.409,0.1982,150.55
78657,700,O10P2Pb2U,COD,9003628,18.2365,0.999877,15.6052,1.15545,inf,1.295e-08,24937.9,0.0342198,inf,0.000113798,157.917,0.184986,150.656
192,700,Ag2O3Si,COD,1509695,1.00023,1.00009,65.6928,1.11796,1.05523e-06,3.13205e-08,2.28594e+10,0.01861,0.00102724,0.000176976,151193,0.136419,150.673
61866,700,Cs2MoS4,ICSD,402076,1.00199,0.999988,28.3972,1.15688,0.000121385,2.83803e-08,2.11983e+11,0.0568009,0.0110175,0.000168465,460416,0.238329,150.68
58632,700,Cl4Mo,ICSD,35139,2.59051e+38,0.99995,15.5809,1.2548,inf,3.09831e-08,179396,0.0622508,inf,0.00017602,423.551,0.249501,150.685
162938,1000,RhSiZr,ICSD,650356,1.00253,1.00007,73.8089,1.26181,0.000174304,2.78961e-08,2.88056e+07,0.051901,0.0132024,0.000167021,5367.08,0.227818,150.7
75125,700,LaRhSi,ICSD,641749,1.00265,1.00002,38.4698,1.17758,0.000119398,3.53991e-08,4.91525e+07,0.0322719,0.010927,0.000188146,7010.88,0.179644,150.703
151151,1000,GdO3Sc,ICSD,99543,1.02358,0.999876,25.2471,1.20938,0.00130629,3.41703e-08,1.48958e+13,0.0290761,0.0361426,0.000184852,3.85951e+06,0.170517,150.703
571,700,AgCa,COD,1509163,1.48702,1.0002,81565.3,1.19288,2.54883,2.56634e-08,3.50086e+33,0.0430659,1.5965,0.000160198,5.91681e+16,0.207523,150.728
83471,1000,Al2O9Y4,ICSD,63650,1.00872,0.999862,36.4022,1.19138,0.000591485,2.5725e-08,244842,0.0372206,0.0243205,0.00016039,494.815,0.192926,150.732
70190,700,GeLaSc,ICSD,601019,1.0011,1,16.5097,1.2283,5.39429e-06,4.22614e-08,657344,0.0467719,0.00232256,0.000205576,810.767,0.216268,150.732
81069,700,Ru2Si2Th,ICSD,603984,1.00176,1.00007,18.6215,1.17769,0.000117555,3.05199e-08,12724.8,0.034797,0.0108423,0.0001747,112.804,0.18654,150.741
60959,700,CoSSb,ICSD,624862,1.00021,0.999956,16.3152,1.21089,1.02119e-06,4.98977e-08,5.57993e+06,0.0486375,0.00101054,0.000223378,2362.19,0.220539,150.756
149179,1000,Fe2ScSi2,ICSD,633456,1.00189,0.999893,54.721,1.19847,0.000117282,1.89982e-08,215275,0.0469662,0.0108297,0.000137834,463.978,0.216717,150.781
159780,1000,Nd2O2Te,COD,1522148,1.00085,0.999877,81.2532,1.18683,9.81383e-06,2.48474e-08,3.14575e+13,0.0534367,0.0031327,0.000157631,5.6087e+06,0.231164,150.796
76656,700,Mo2O8SmTl,ICSD,152175,1.00163,0.999914,42.7668,1.13705,7.2072e-05,1.21682e-08,1.2127e+06,0.0343102,0.00848952,0.00011031,1101.23,0.18523,150.799
77998,700,NdO3Sc,COD,1532827,1.02291,0.999863,44.7089,1.14649,0.00127405,2.33633e-08,2.24039e+13,0.0269405,0.0356939,0.000152851,4.73328e+06,0.164136,150.81
161482,1000,O8Sr3V2,ICSD,167701,1.00143,0.99983,17.4104,1.18985,4.99786e-05,5.65157e-09,2216.84,0.043912,0.00706955,7.51769e-05,47.0833,0.209552,150.822
7191,700,B7MnY3,ICSD,614789,1.00719,0.999975,49.6735,1.18797,0.000493231,3.19856e-08,2.16699e+06,0.0351984,0.0222088,0.000178845,1472.07,0.187612,150.838
147493,1000,EuNb8O14,ICSD,79975,1.01786,0.999942,12.288,1.12781,0.0010455,2.87224e-08,2451.3,0.0398699,0.0323342,0.000169477,49.5106,0.199674,150.954
78200,700,Ni2Sc3Si4,ICSD,57437,1.00276,0.999849,50.2909,1.18968,0.000174027,1.67007e-08,228663,0.0615092,0.0131919,0.000129231,478.187,0.248011,151
80411,700,PdZr,ICSD,55547,1.00481,1.00003,141.659,1.23914,0.000522996,3.69501e-08,2.90758e+10,0.038975,0.0228691,0.000192224,170516,0.197421,151.001
63557,700,CuEu2S3,ICSD,59157,1.00045,0.999945,10.2555,1.10679,5.56194e-06,2.71668e-08,3316.06,0.0184058,0.00235838,0.000164824,57.5853,0.135668,151.024
142095,1000,Co4Si7Zr4,ICSD,625133,1.00177,0.999988,56.1823,1.23336,0.000117565,3.57534e-08,981406,0.0528844,0.0108427,0.000189086,990.659,0.229966,151.074
59940,700,Co2Si2Zr,ICSD,625135,1.00177,0.999944,56.7908,1.16219,0.000117565,4.87896e-08,1.93436e+07,0.0288526,0.0108427,0.000220884,4398.14,0.169861,151.076
184,700,Ag2O12SrV4,ICSD,161371,1.00026,0.999871,30.2601,1.13368,1.15579e-06,1.02803e-08,492393,0.0588138,0.00107508,0.000101392,701.708,0.242516,151.104
