id,formula,database,T,zT_pred
2009107,Cl3H6InO3,COD,700,0.25813198
2201832,C18H29NS,COD,700,0.258117
2220028,C19H22BrN3O,COD,700,0.25811496
1507762,F14Ga3Na5,COD,1000,0.25810578
2201274,C42H46Cl8P3Rh,COD,700,0.25810397
2016159,C14H13Cl3N2,COD,1000,0.2581032
2200181,C19H12N4O4,COD,700,0.25810125
2200662,C30H28CoN6O4S2,COD,1000,0.25809586
2210705,C26H30Cl4CrN5O2,COD,700,0.25809392
4027836,C21H36O2,COD,700,0.25808516
2217702,C9H14NSi,COD,700,0.25808018
4306828,C27H36IrN3,COD,700,0.25807068
2214924,C36H39Er,COD,700,0.2580641
7012961,C8H16S2Te,COD,700,0.25806254
4306656,C20H26N2Sn,COD,700,0.25805992
24665,BaCl2H2O7,ICSD,700,0.25805673
1503293,C29H20N2,COD,700,0.25805485
9004614,B3Ca2H13O13,COD,700,0.25805008
1101089,C12H12Cl2N8OV,COD,1000,0.25804543
2015260,C11H12F2N4O3,COD,700,0.258044
2228713,C9H11N2O,COD,700,0.25804186
51396,N11P6Rb3,ICSD,700,0.25803822
2201622,C15H14N4O4,COD,1000,0.25803146
2219657,C6H6N3O,COD,700,0.25802326
2100105,C23H19CuINP,COD,700,0.25801915
2218756,C26H23Cl3N2Pd,COD,1000,0.25801817
2202281,C19H24N4O,COD,1000,0.258013
7109741,C33H41Ge3,COD,1000,0.25801253
55209,CaSi,ICSD,700,0.25800845
247101,AlY,ICSD,1000,0.25800335
2212324,C6H4ClN,COD,1000,0.2579989
1505458,C26H31Si,COD,700,0.2579957
51053,EuO6RhSr3,ICSD,1000,0.25799525
2219837,C10H11N3O,COD,700,0.25799337
2207528,C8H12NO,COD,700,0.25798738
4309165,C38H61NdO6,COD,700,0.25798675
2205444,C29H44O3,COD,700,0.2579858
415144,Bi12CrMo4O34Pb,ICSD,1000,0.25798437
2212342,C12H15NO3S,COD,700,0.2579839
613653,B2DyNi2,ICSD,700,0.2579838
1510759,B2MnW2,COD,1000,0.25798357
2214511,C16H20N3O3,COD,700,0.25798342
2215965,C18H20N4O3,COD,700,0.25798059
2012477,C8H18Ni2O17,COD,700,0.25797635
2012404,C8H20Cl2OSn2,COD,700,0.2579744
2003754,C12H26B3ClRu,COD,700,0.2579722
68293,H4N10O20Rh2S5,ICSD,1000,0.25796664
93015,B9LiO15Sr,ICSD,700,0.25795785
7051585,C37H45N2P,COD,1000,0.2579533
8102181,C14H17O2,COD,1000,0.25795114
1100568,C18H15I2NP,COD,1000,0.25794628
4301108,C29H41IN2Sn,COD,1000,0.25794595
4301667,C44H55GeN,COD,1000,0.25794548
4023739,C15H14S2,COD,1000,0.25794408
262399,CoGe2O7Sr2,ICSD,700,0.25794134
2214717,C14H21NO4,COD,700,0.2579404
413125,Ba6F34Mg11,ICSD,1000,0.2579393
630957,Er3PrS6,ICSD,700,0.25793737
7051026,C26H30N2O,COD,1000,0.2579306
182037,CGd2N6Si4,ICSD,700,0.25792596
422759,BaCo2GdO5,ICSD,700,0.25792557
37115,BaH2O4Sn2,ICSD,700,0.25792333
426690,Cl6H12O7Sn2,ICSD,700,0.25791827
2201558,C6H14CrKO13,COD,700,0.25791737
603699,CrS7Sm4,ICSD,700,0.25790504
2005053,C4H8NO3,COD,700,0.25790358
426284,ClPrTe,ICSD,700,0.25789672
4316545,Bi2F12Xe,COD,700,0.25789556
7009184,C25H27N3O,COD,700,0.25789073
7030524,C33H33N7,COD,700,0.25788975
7006885,C14H14FeO,COD,700,0.2578892
2004233,C18H21Cu3N6OS3,COD,1000,0.2578882
2012276,C18H22Cl2N2O3,COD,1000,0.2578871
2216424,C26H36N6O7S2,COD,700,0.2578855
7150034,C12H13IO2,COD,1000,0.25788194
603699,CrS7Sm4,ICSD,1000,0.2578747
7102783,C2H6O6Zn,COD,700,0.25787255
2203410,C9H10N4OS,COD,1000,0.25786784
4309310,C24H57Al5N2,COD,700,0.25786585
2200524,C13H18N4O3,COD,700,0.2578651
4022374,C24H22Co2O7,COD,1000,0.2578649
2003687,C4H2N,COD,700,0.25786108
2101586,KNbO7Si2,COD,700,0.25785673
2012848,C20H24B2N2O2S,COD,1000,0.25784886
642618,LuTc2,ICSD,700,0.2578459
2010839,C13H8S4,COD,700,0.2578454
408804,ErH3O12S3,ICSD,700,0.25784132
2103351,C24H20Cl2N4Pd,COD,1000,0.25783792
7203872,C16H25I4N2,COD,700,0.25783026
2200983,C15H26O,COD,700,0.25783017
2001036,C6H20Cl4CuN2,COD,1000,0.2578251
4024733,C23H29N3O5,COD,700,0.2578248
2017435,C10H6O5,COD,700,0.25782377
2103261,C23H21N3O6,COD,700,0.2578181
4312530,C10H15N4O2,COD,700,0.25781798
190847,As3IO6Pb2,ICSD,700,0.25780913
2211931,C13H15N2O3,COD,700,0.25780684
2014843,C37H26,COD,700,0.25780421
7006504,C38H63ErO7,COD,700,0.2577945
7204303,C22H23NO6,COD,700,0.25778818
73946,ClO4Sr2V,ICSD,700,0.25778517
41354,F6H2N3Sb,ICSD,700,0.25778338
1100236,C25H34F3LiO3,COD,700,0.25778213
2100821,C9H3Cl8CuNO4,COD,700,0.25777867
4079673,C29H32Ti2,COD,1000,0.25777623
420049,BeF2H6N2,ICSD,700,0.25777516
1527332,Cl6CsW,COD,700,0.2577716
7102920,C48H67Fe,COD,700,0.25776994
2011606,C20H22O3S,COD,1000,0.25776708
2214877,C17H13ClCuN4O4,COD,700,0.2577621
2220345,C15H23N3O7,COD,700,0.2577586
2016303,C14H22NO2S3Tc,COD,700,0.2577565
2102157,C7H3F3NO2S,COD,700,0.2577557
2205846,C19H18CdN6O8,COD,700,0.25775513
2102464,C6H24B2CrN2,COD,700,0.25773683
7111855,C9H7N3,COD,700,0.25773403
173308,F22K8O8P2Ti5,ICSD,700,0.2577299
53650,GeInLi,ICSD,1000,0.2577291
2220080,C15H12S4,COD,1000,0.25772893
420533,HgO7P2Pd,ICSD,1000,0.25771597
4312009,C41H84N25P3,COD,700,0.25771245
2010484,C12H42Cl14N6Pb,COD,1000,0.25770503
401178,B2Na5O13P3,ICSD,1000,0.25770217
4118265,Cs3Mn2O4,COD,700,0.25769645
2211063,Cd3H18N2O21S4,COD,700,0.2576905
4301294,C12H27IP2Si,COD,1000,0.2576894
7052628,C12H22MnN2O12,COD,1000,0.25768572
4022568,C11H22IN,COD,700,0.25768566
2014104,CeCr2H2O9,COD,1000,0.2576855
2000980,C13H22Cl2Pt,COD,700,0.25768062
261835,DyLiO8W2,ICSD,1000,0.25767538
7101021,C16H11N5,COD,700,0.25767162
2019132,Ge4Na2O9,COD,1000,0.25767016
2000553,C22H27NO4,COD,1000,0.25766695
4021049,C36H64N6O11,COD,700,0.25765595
658812,C15Er12Re5,ICSD,1000,0.25765502
4022026,C13H17N2OP,COD,1000,0.25765386
164635,B2Bi2O7Zn,ICSD,1000,0.25764674
246766,B5H20LiZn2,ICSD,1000,0.2576461
100339,CaH6O16S2Sb4,ICSD,700,0.2576453
2210906,C19H28BrNO3,COD,700,0.25764516
7013983,C20H37PTi,COD,700,0.25764158
2006147,C11H29ClN4O5,COD,1000,0.25763667
51882,Ba4Mn3O10,ICSD,1000,0.25763527
2202942,C14H15ClN2O2,COD,700,0.257632
4301424,C10H9MnN9,COD,1000,0.2576262
4061388,C28H22Ge,COD,1000,0.2576245
2015372,C27H42N2O14,COD,700,0.2576232
424940,F3KMnO3P,ICSD,700,0.25762007
2002612,Ba7Br2O15Ru4,COD,1000,0.25761452
4023295,C24H35ClN2O3,COD,1000,0.25761357
4027103,C35H54O6,COD,1000,0.25760767
4075753,C11H12Si,COD,700,0.25760755
2018342,C33H23,COD,700,0.25760376
2213782,C14H14CdO10,COD,700,0.2576031
2203795,C6H14O3SiSn,COD,1000,0.25759685
4028974,C13H16O,COD,700,0.2575897
4021574,C10H13OP,COD,1000,0.25758812
2210251,C28H28CuN4O11,COD,700,0.25758475
636034,Gd2Ni7,ICSD,700,0.25758395
2013179,C14H21NO9,COD,700,0.25758117
2227821,C7H6FeO3,COD,700,0.2575751
420494,C12As2F12N12Zn,ICSD,1000,0.25757375
14062,K4O14S3U,ICSD,700,0.25757042
2224216,C18H20N2O,COD,1000,0.25756997
2100872,C19H31O3,COD,700,0.2575688
2214041,C9H7F3N,COD,1000,0.2575669
260046,B4Bi2Cu5O14,ICSD,700,0.2575649
4423,B12H24Mg2O35,ICSD,700,0.257562
2226961,C23H18N2O5,COD,700,0.25756168
86679,LaMo2O5,ICSD,1000,0.25756145
7105669,C15H21BrO4,COD,1000,0.25756142
2001482,C10H13ClNO,COD,700,0.2575575
7000242,C35H52HfO16,COD,1000,0.25755054
4322450,C12H14Cl4NbP2,COD,700,0.2575479
2006801,C23H27N7Sn,COD,700,0.2575466
4029289,C16H9N3,COD,1000,0.25754514
7005719,C11H10FeO6,COD,700,0.25754148
2008074,C13H6BrF4O2Re,COD,1000,0.25753862
60813,CK3O8V,ICSD,1000,0.25753832
4020247,C6H7F6NP,COD,700,0.25753272
2100342,C6H16O3,COD,700,0.2575315
7050026,C30H35N3O3,COD,700,0.25752583
2017581,Ba5Cl4H16O48P8V8,COD,700,0.25752413
4060186,C32H58AlOSm,COD,1000,0.25752228
2003792,C7H14N2NiP2,COD,700,0.25752172
7001420,C24H36N2Ti,COD,700,0.2575139
2229547,C17H21NO7,COD,700,0.25751293
614703,B4LuRh4,ICSD,700,0.25751278
2203329,C17H18N2O3,COD,700,0.25750795
23183,F4K2Mn,ICSD,1000,0.25750622
1527299,B5H4,COD,1000,0.257497
94542,LiMo4Nd2O16Rb,ICSD,700,0.25749567
4062539,C34H47OTi,COD,700,0.25749075
2217205,C12H36GeSn4,COD,1000,0.25749016
56645,CB2CeNi2,ICSD,1000,0.25748932
260284,C8F12O4Te,ICSD,1000,0.25748807
2205466,C23H25N5O4,COD,1000,0.25748554
1100214,C32H38N3O4,COD,1000,0.2574744
2220055,C19H19BrN2O2S,COD,700,0.25747165
7114664,C15H10Cl,COD,1000,0.25746965
4061414,C20H30O2PtS2,COD,700,0.25746596
7204574,C25H29O2,COD,700,0.25746536
1010260,CaK2N6NiO12,COD,700,0.25746393
2009446,C14H13Cl4N3OPt,COD,1000,0.25746086
84779,Lu2O4Pd,ICSD,1000,0.2574606
2226039,C9H5Cl2N,COD,1000,0.25745684
86155,Al6Cd4O12Te,ICSD,1000,0.25745547
1511499,B4O7Rb2,COD,700,0.2574432
2006386,C42H50N4Ni3O10S2,COD,700,0.25743696
72448,Ba3BiO9Ru2,ICSD,1000,0.2574368
2017051,C9H16O6,COD,700,0.25743324
4000280,C18H18NO5,COD,1000,0.2574319
7115100,C15H30N,COD,700,0.25743115
7112570,C25H28O5,COD,700,0.25742927
250600,BMgO3Rb,ICSD,700,0.25742844
1525157,Cl7Nb3Se5,COD,700,0.25742757
2200268,C22H16FeN7O3,COD,1000,0.25742754
1516421,C19H19O,COD,700,0.25742498
2213471,C9H8Cl2O3,COD,700,0.25742456
2218941,C21H22Cl2N4S,COD,700,0.25741974
2223273,C12H19BrN4O,COD,700,0.25741845
262049,Ba2FN,ICSD,700,0.25741827
1505300,C8H3S3,COD,1000,0.2574173
2206737,C24H44NiO4P2S4,COD,700,0.25741357
7011524,C9H29B10N,COD,700,0.25740406
2218549,C26H30Cl2N2NiO2,COD,700,0.25740117
41110,Al10Ge2O19,ICSD,1000,0.25739595
2016944,C23H26O,COD,1000,0.25739342
2222552,C16H23NO5,COD,1000,0.25739285
39389,Be3Ca3F2Li2O12Si3,ICSD,700,0.25739187
4319762,C31H47GaN2,COD,700,0.25738862
290290,BaF2O7Si2Y2,ICSD,700,0.25738782
7110476,C20H33Ta,COD,1000,0.2573841
2230044,C20H24O7,COD,700,0.2573827
2212720,C12H18Cl2CuN6,COD,1000,0.25738236
110277,C3H15B5N,ICSD,700,0.2573811
73673,C5Ba3Ce2F2O15,ICSD,700,0.2573793
2223152,C29H30Cl2Ge2O,COD,700,0.25737897
2212468,O3SrTe,COD,1000,0.2573786
21087,O8RbS2Tl,ICSD,700,0.25737584
7221255,BeLiSb,COD,1000,0.2573753
2009239,C32H28CdN10O10,COD,700,0.25737357
245730,Al2O8Si2Sr,ICSD,1000,0.2573684
67535,BGeLiO4,ICSD,1000,0.25736654
62126,C4F12MoO4Sb2Te3,ICSD,700,0.25736478
2006219,C19H24Cl4CuN2,COD,1000,0.257362
4500036,C15H11,COD,1000,0.25735852
4060399,C10H25B10Rh,COD,1000,0.25735366
9011077,C9H17O4P,COD,700,0.25735167
27946,B7INi3O13,ICSD,1000,0.2573499
7217246,CuH6N8,COD,700,0.25734788
2222379,C22H29Na2O11P,COD,700,0.257344
7219056,C8H8N,COD,700,0.25734323
4023641,C32H59N5O7,COD,700,0.25733638
2222031,C18H17N3O,COD,700,0.25733298
391268,C6N9Sm,ICSD,1000,0.25733015
2204079,C11H24Cl2CuN2,COD,700,0.25732654
5910056,BiF3,COD,700,0.257325
7211802,CHCl3,COD,1000,0.25732166
2210770,C9H8BrN3O2,COD,700,0.25731876
9010466,AlCsO4Si,COD,700,0.2573157
170838,C7H21FeNS3,ICSD,700,0.2573119
2003235,C12H22N3O3PS2,COD,700,0.25730643
1510849,B2V,COD,1000,0.25730482
150328,BBa3O7P,ICSD,1000,0.25730124
2224077,C16H17Cl3N3O2P,COD,1000,0.25729698
2211161,C24H22Cl6N6O4Zn,COD,1000,0.25729537
1528025,CeMnSi2,COD,700,0.25729108
2004770,C33H43BrO7,COD,700,0.2572909
7151694,C21H31N3O7,COD,700,0.25729057
2006074,C18H22Cl2N2O5,COD,700,0.25728872
2000987,C29H42O4,COD,1000,0.25728235
4060636,C19H11O11Os3Sb,COD,1000,0.25727254
2206849,C16H12Cl2CoN8,COD,1000,0.25727192
2011697,C13H17N3O3S,COD,1000,0.25726852
1532508,C8H5S3,COD,700,0.25726795
73334,C16H6O16Os5Pt,ICSD,1000,0.25726485
4021247,C43H51Cl3IO3,COD,700,0.25726438
2203105,C11H15IN2,COD,700,0.25724664
39373,F6H8N2Zr,ICSD,700,0.25723776
42758,C3Nb4,ICSD,1000,0.2572308
2000563,C16H33N2O2,COD,700,0.25722525
4328566,C8H13Ir,COD,1000,0.25722304
39305,Cl12STi2,ICSD,700,0.25722265
411837,BaCl4Pd,ICSD,700,0.25722003
2004589,C8H16Cl4O2Zr,COD,1000,0.25721872
2017887,C12H15N5O8,COD,700,0.25721833
2213121,C14H10Cl2N2O3,COD,700,0.25721654
281779,C9H16Cu2N4,ICSD,700,0.25721636
7105350,C9H12N4O4,COD,700,0.25720766
2000949,C18H38N2S4Sn,COD,700,0.25720197
2210263,C5H6CuN2O6,COD,700,0.25719973
9012622,LiNa5O8P2,COD,1000,0.2571908
7053266,C20H21O2,COD,1000,0.2571892
30837,Pd2Y,ICSD,1000,0.2571888
2206056,C17H16N4O2,COD,700,0.25718543
645093,Nb2NiS4,ICSD,1000,0.25718337
7007970,C29H41N2Tl,COD,1000,0.25717703
7015384,C42H48ClCo2N7O9,COD,700,0.25717106
2013402,C7H7BrO2,COD,1000,0.25716877
250999,BaFe4O7Tm,ICSD,700,0.25716683
2211058,C11H14O2,COD,1000,0.2571666
636825,GeLaPd2,ICSD,1000,0.2571643
2014484,C22H24ClNO3,COD,1000,0.25716418
1531409,F6IrLi,COD,1000,0.25716358
7117138,C41H10Cl2,COD,1000,0.25716293
2102126,C7H3Br2N,COD,1000,0.25716215
2015057,C10H9ClN2O4,COD,700,0.2571558
2008134,C3H5NO2,COD,1000,0.25714973
2210245,C16H15N5,COD,1000,0.25714433
4081303,C22H30U,COD,700,0.25714236
2010731,C22H31NO6,COD,700,0.25714156
2202638,C29H35BN3NiO3,COD,700,0.25713453
65664,Al3ClGe3Na4O12,ICSD,1000,0.2571319
1523696,Rh5Ti3,COD,1000,0.25713027
2201430,C8H5Br,COD,1000,0.2571272
7150699,C27H42O7,COD,700,0.25712422
2103142,C30H58O3,COD,700,0.25712347
7009166,C15H11N2Tl,COD,1000,0.25711828
606830,Al8Cr4Pr,ICSD,700,0.2571178
7201170,C51H49Cl7N12,COD,1000,0.25711775
2212843,C11H16CuN2O4,COD,700,0.25711492
7150917,C14H14N2O3,COD,700,0.25711194
261420,B7Cs3Li4O14,ICSD,700,0.25710994
2205824,H8Mn2N2O12S3,COD,700,0.25710872
4119180,C47H11S2,COD,1000,0.25710225
7003812,C10H27B3Zr,COD,700,0.2571012
2219185,C17H19ClO2Sn,COD,700,0.257097
246227,Al2Ba3O6,ICSD,1000,0.25709137
2001500,C18H17Cl6NPSb,COD,700,0.2570869
4061012,C22H34B10Ru,COD,1000,0.25708368
163117,C10H25NSi2,ICSD,700,0.25708303
2200787,C12H36Br7Cd2N3,COD,700,0.25708243
4024062,C14H9F9N2O,COD,700,0.25708055
200598,FK5Nb4O12,ICSD,700,0.25707632
2203096,C12H10N5OPt,COD,700,0.25707632
2223479,C10H13NO4S,COD,700,0.2570759
2005943,C18H18CoN3S3,COD,700,0.25707564
3000041,AlCs2F5,COD,700,0.2570739
2013172,C25H24O6,COD,1000,0.25706512
2014782,C2H10Cl2N2O,COD,1000,0.2570637
4106411,C11H7,COD,1000,0.2570586
7104353,C36H47NO7,COD,700,0.25705537
172314,C12H24Cl2MoN6P2,ICSD,700,0.25705254
2213287,C20H23N3O5,COD,1000,0.25704938
2220292,C7H7NO4S,COD,1000,0.25704926
4020855,C39H40N4O6,COD,1000,0.25704795
617719,C2FeGd,ICSD,1000,0.2570394
2015060,C28H23N3,COD,1000,0.2570377
2220770,C19H19N3O7,COD,1000,0.2570361
9000041,C4BrN2O4,COD,700,0.2570361
2212930,C24H26AgN5O6,COD,1000,0.25703555
7051535,C27H44O4,COD,700,0.25703353
1505125,C23H31O2,COD,700,0.2570299
2220803,C7H6BrNO,COD,700,0.2570268
2219118,C46H54Mn3N6O26S2,COD,1000,0.2570234
4116002,C45H80Si7,COD,700,0.25702167
2000230,C6H18CrP3S6,COD,700,0.25702104
4000609,C4H3AgN2O,COD,1000,0.25701496
8100612,C8H6N3,COD,700,0.25701198
4305990,ClF6O2Sb,COD,700,0.25701028
2009070,C15H16Cl2N2O3,COD,1000,0.2570051
33622,Ba2LuO6Sb,ICSD,1000,0.2570002
2206208,C18H22NO3P,COD,700,0.25699455
650212,Re2Zr,ICSD,700,0.256994
2008223,C25H26O5,COD,700,0.25698462
4300745,C14H32B2CoO18,COD,700,0.25698286
428001,BH4NO14S4,ICSD,1000,0.2569788
621769,CePS,ICSD,1000,0.25697026
4081222,C23H56Si10,COD,700,0.2569696
2006608,C30H29FeO3P,COD,1000,0.25696865
2217273,C16H17ClF3NO2,COD,700,0.25696638
2203791,C10H9Cl9,COD,700,0.25696507
1000005,F16H3O6Sr5V3,COD,1000,0.25696087
2203301,C14H12Cl2CuN4S2,COD,1000,0.2569432
417802,Mo3O14P2Pb,ICSD,1000,0.25694206
2222756,C14H10BrN3O3S,COD,700,0.25693664
4100004,C24H26N2NiO3,COD,1000,0.25693554
2015818,C7H18O3PSi,COD,700,0.25693032
25709,H2MnO6SiZn2,ICSD,1000,0.2569287
4101459,C25H57B11CaO5,COD,700,0.25692856
2217047,C17H22N4O3S,COD,1000,0.25692818
2211287,C11H10N3S,COD,700,0.2569115
2219366,C30H32FNO2,COD,1000,0.25690877
4020755,C13H15O2P,COD,1000,0.25690806
4065519,C35H51N3,COD,700,0.2569048
2207783,C24H26O7S,COD,700,0.25690368
2212356,C6H14ClNO,COD,700,0.2569001
2223595,C13H11BF2O3,COD,700,0.2568986
4022165,C20H19Br2N5O3,COD,700,0.2568871
2213039,C18H29BrTe,COD,1000,0.25688627
2222727,C9H9N3O2,COD,700,0.25688562
4025157,C19H25NO3,COD,700,0.2568848
4060683,C13H18Cl3O2Ta,COD,1000,0.25687835
2201856,C15H24IN,COD,1000,0.25687405
2211541,C40H28CdN10O6,COD,700,0.25687283
2217208,C5H4CuN4,COD,700,0.25687128
2203794,C19H20ClNO2,COD,1000,0.25686884
2004036,C12H13CuNO2,COD,700,0.25686696
2204476,C24H31NO4,COD,700,0.25686565
4062640,C48H54N2U,COD,700,0.25686374
2215653,C14H12NS,COD,1000,0.25686234
1524107,ClO3Rb,COD,700,0.25686136
4073410,C25H30Th,COD,700,0.25686017
7004797,C29H26N4Pt,COD,1000,0.25685927
1014,F6SbSe2Te,ICSD,700,0.25685698
656241,PrS2,ICSD,700,0.25685617
1510176,AuHf2,COD,1000,0.25685447
7150346,C25H28N2O3,COD,1000,0.25685292
2014690,C21H29N2O8P,COD,1000,0.25685012
7205014,C33H36O4,COD,1000,0.25684962
248716,Cl2H24N8Pt,ICSD,700,0.25684902
2006176,C14H28BNO4,COD,1000,0.2568483
4024224,C19H30N4O5,COD,700,0.2568448
158466,Si4Sm5,ICSD,700,0.25684413
2018876,BO3Sc,COD,1000,0.25684392
4302706,C24H32MnN10O8,COD,1000,0.25684124
2016508,C16H6Cl4N6Sn,COD,700,0.25684008
7032749,C56H66Hg,COD,700,0.256839
34261,CH18AlN3O14S2,ICSD,1000,0.2568364
2212409,C18H12Cl4CuNO6,COD,700,0.25683543
9013945,Cl3IO4Pb3,COD,700,0.25683516
2005971,C50H92N2O11,COD,700,0.25683293
2001123,C15H22O4,COD,700,0.25682124
5910071,BaO2W,COD,700,0.25681642
58211,AlY2,ICSD,700,0.25681353
7206046,C31H42O2,COD,700,0.25681123
4025824,C14H19NO3,COD,1000,0.25681025
2225386,C13H12N4O6,COD,1000,0.2568081
2215894,C13H12ClN3O4,COD,700,0.2568078
4060622,C26H28Br2N4Ni,COD,700,0.25680548
2004904,C20H22N4NiO2S4,COD,700,0.25680023
7205592,C37H41NO5,COD,1000,0.2567927
2223306,C12H8CoN2O4,COD,700,0.2567924
2217497,C12H12Cl2N2O3,COD,1000,0.25678957
9008325,BeLiP,COD,700,0.2567893
2016146,C17H21N3O2,COD,700,0.25678533
624621,CoPSc,ICSD,700,0.2567778
4113383,C8H14O3,COD,700,0.25677374
7005304,C9H5F2N2,COD,700,0.25677165
4020457,C14H25NO4,COD,700,0.25676587
4021951,C33H34N2,COD,700,0.25675952
8103614,Cs2MoO4,COD,700,0.25675747
2012681,C3H6NSb,COD,700,0.25675216
4100211,C30H38N3Ni,COD,1000,0.25674006
163910,BaO10Pr2Ti3,ICSD,1000,0.25673857
2202525,C17H19NO,COD,700,0.2567361
9016185,AlF4N,COD,1000,0.25673118
22114,F6K2NaTl,ICSD,700,0.25673038
424668,Ge16La11Li12,ICSD,700,0.25672847
96785,Cr4H4K2O16Zn,ICSD,700,0.2567043
2207658,C11H15NO2,COD,1000,0.2566993
2100932,C14H16N2O3,COD,700,0.25669923
7012766,C13H22AlN,COD,1000,0.2566925
72468,O7P2RbY,ICSD,700,0.2566869
4020547,C13H15NO4,COD,1000,0.25668633
4021674,C19H20NO2,COD,1000,0.256686
47108,H4K3O11P3,ICSD,700,0.2566847
2103353,C34H36N4S3Zn,COD,700,0.2566844
412410,Ca3Ni3Si2,ICSD,700,0.25668085
636826,Ge2LaPd,ICSD,1000,0.25667748
2229298,C13H9Cl3N2,COD,1000,0.25667742
2214548,C10H14ClNO7,COD,700,0.25666842
2218094,C43H36Cl8Co2N4,COD,1000,0.2566669
2220089,C22H27CuN5O4,COD,1000,0.25666246
2008144,C13H16N4O3,COD,700,0.25665894
2014766,C18H19N7O6S,COD,1000,0.25665826
4335474,B8EuO15,COD,1000,0.25665763
2202552,C18H20N2NiO8,COD,700,0.2566548
171660,C16H48O2Si7Ti,ICSD,700,0.25665322
4307730,C18H19N4O2,COD,1000,0.25665176
2009526,C30H53O,COD,700,0.25665078
168385,C2H6NO9SY,ICSD,700,0.25664866
7102768,C29H43NO3,COD,1000,0.25664723
411230,AsHgO3,ICSD,1000,0.2566309
7150909,C20H23N5O,COD,1000,0.25662938
2007172,C29H33N5,COD,700,0.2566283
2209982,C20H20N4O3,COD,700,0.25661975
74979,Ba3Nb16O23,ICSD,700,0.25661942
174399,C4H16Cl3LaO4,ICSD,700,0.2566176
1526680,C4MnN6,COD,1000,0.2566164
8102909,Br6Gd4Si,COD,700,0.25660735
4073107,C27H39Sn,COD,700,0.25660396
4343240,Na4NpO5,COD,1000,0.2566032
51493,C6FeN6Pb2,ICSD,700,0.25660276
4060644,C31H18O16Os6Sb2,COD,700,0.25659978
7209452,B3LuO6,COD,1000,0.25658718
50233,F4H3NZr,ICSD,700,0.25658596
157072,CaH2K2O9S2,ICSD,700,0.25658298
7102405,C11H13IO4,COD,700,0.2565801
9007765,AsNa3O15S,COD,1000,0.25657576
4303277,C17H25N5S2,COD,700,0.25657055
4024590,C19H20O3S2,COD,700,0.2565696
2012190,C23H26BrNO2,COD,700,0.25656942
4302905,C20H31CaNO2,COD,1000,0.25656578
35344,CaHK3O8P2,ICSD,1000,0.25655985
2200345,C18H16AgF6PS2,COD,700,0.25655833
4021392,C24H25NO3S,COD,1000,0.25655642
2006792,C15H23AuS,COD,700,0.2565556
2004224,C7H4N2O2S2,COD,700,0.25655535
7101628,C10H3O7,COD,1000,0.25655368
2010133,C23H30NO11,COD,700,0.25655365
1510682,B2Fe,COD,1000,0.25652817
4500034,C18H13,COD,700,0.25652394
4312380,C20H36N8Zr,COD,700,0.25652042
7203438,C12H13O2,COD,700,0.25650442
660236,Al4Mo2Yb,ICSD,700,0.25650397
9006823,H6Mg7O14Si2,COD,700,0.25650114
424352,BLi3O14P4Rb2,ICSD,700,0.25648773
71299,O20SrTi11,ICSD,1000,0.25647265
2204528,C17H24O9,COD,1000,0.25647244
28061,F5Na2Sb,ICSD,1000,0.25647083
2217752,C14H12N,COD,700,0.25646967
88893,HNaO4Se,ICSD,700,0.25646803
2214114,C7H4BrNO3S2,COD,1000,0.2564653
2202301,C5H10BrN3O,COD,1000,0.25646204
2004289,C15H18AuN4O2P,COD,1000,0.25646114
7051701,C13H15N5O,COD,700,0.25645974
7203265,C7H10Cl3O3,COD,700,0.25645244
4107429,C21H14N3,COD,700,0.25645214
185577,Cl4H4O2Sn,ICSD,700,0.25644982
2221370,C16H24Cl4N2Zn,COD,1000,0.25644475
1100341,C26H46N5NaO,COD,700,0.25644192
402266,Al2H10O17S3,ICSD,1000,0.25644147
2213577,C25H39NO,COD,700,0.25643393
5910218,AlLi3N2,COD,700,0.25642776
7201725,C35H26N2,COD,1000,0.2564241
83883,Cl2ORu,ICSD,700,0.2564179
7011360,C15H10Cd3N9,COD,700,0.25641575
2017220,C23H27N3O,COD,700,0.25641522
2005318,C20H44Cl2CuN4O2,COD,1000,0.25641412
2206139,C21H13FeNO5,COD,1000,0.25640652
2224330,C27H32N2O5,COD,1000,0.25640425
2015445,Mo2O7Rb2,COD,700,0.25639868
2225353,C22H15I2NS2,COD,700,0.25639847
2017259,C14H12ClNO4,COD,700,0.2563974
7201201,C14H19IN2,COD,1000,0.25639704
4503066,CH4O,COD,700,0.2563958
250553,B5H3O11Sr2,ICSD,700,0.25639442
2200078,C20H18Cl2CuN6O8,COD,700,0.2563843
4022000,C23H29O2,COD,1000,0.25638366
7150839,C5H7N2O2,COD,700,0.25637415
7004174,C25H44Ir2P2,COD,700,0.25636747
2214803,F7HK2Zr,COD,1000,0.25635615
87413,Li4N2Sr,ICSD,700,0.256354
7108674,C7H6,COD,700,0.25635025
2102513,C23H32Cl2CuN4O,COD,1000,0.2563488
83486,Cu2LaO4,ICSD,1000,0.25634483
7205523,C68H90O9,COD,700,0.256344
245254,Ba3Ir2O9Sr,ICSD,1000,0.25633723
4022763,C10H7Br3N2O,COD,1000,0.25633493
2011037,C14H13,COD,1000,0.25633466
49802,Mn2P12Ti,ICSD,1000,0.2563323
1010571,ClO4Rb,COD,700,0.25633094
68389,C17Fe2O17Ru3Te2,ICSD,1000,0.25632924
