id,formula,database,T,zT_pred,zT_std
625010,CoSe3U,ICSD,700,0.45659655,0.1349745
2100,FNa2O3P,ICSD,700,0.45659447,0.17702195
2209982,C20H20N4O3,COD,700,0.4565897,0.07140171
2201289,C16H22BiCl2N,COD,1000,0.45657775,0.106677204
2006834,C26H30N4O3,COD,700,0.4565736,0.07664241
7106449,C10H4Cl2N,COD,1000,0.45657155,0.07658611
9000549,BaBe2O7Si2,COD,1000,0.45656717,0.12081036
2000286,C7H16O7,COD,700,0.45656386,0.0830565
8103428,AuRbSe,COD,700,0.45656228,0.14209205
2310248,Ni3Y,COD,1000,0.45656067,0.12826815
4024274,C27H32O,COD,700,0.4565589,0.06280991
2006802,C25H29N7Sn,COD,1000,0.45655602,0.082609996
7014805,C24H18N3P,COD,1000,0.45655224,0.091027625
192389,Cr2FeO4,ICSD,1000,0.45654428,0.10499371
4000047,C4H4MnN8O2,COD,1000,0.45654282,0.064883396
1518769,C25H33N3O4,COD,700,0.45654202,0.08178014
162383,C2H14ClCoN14O8,ICSD,700,0.45654148,0.10028192
2214686,C17H17ClCuN4O3,COD,1000,0.45653972,0.081572995
7100422,C15H25N3O6,COD,700,0.45653856,0.081476934
2003470,C12H19CuN5O2S,COD,700,0.45653534,0.10390158
2103745,C17H40N8O10,COD,700,0.4565336,0.08255889
2004467,C19H20NO4,COD,700,0.45652932,0.08193323
7151835,C9H9NO2S,COD,1000,0.45652735,0.08403224
4115540,C36H55O6,COD,700,0.45652688,0.08024652
2204830,C14H24N10NiS4Zn,COD,700,0.45652297,0.11438282
2201358,C19H23NSi2,COD,1000,0.45652154,0.0956737
652380,SiTc,ICSD,1000,0.4565209,0.1193091
105978,Rh2Yb,ICSD,1000,0.456519,0.10832162
4062010,C20H21NO4,COD,700,0.45651877,0.088942826
424469,FeI12Y7,ICSD,1000,0.45650834,0.1444502
7104404,C5H11N13O2,COD,700,0.45650008,0.09397356
4321925,C9H13Br2NOZn,COD,1000,0.4564984,0.11392641
2103328,C3H2INO,COD,700,0.45649505,0.1323902
2106672,BFe3O6,COD,1000,0.45649037,0.15032524
2203832,C17H30N2O7,COD,700,0.4564882,0.08637034
2100817,C9H3Cl7CuN2O6,COD,1000,0.4564855,0.06237424
2012720,C12H50CeCl3O11P4,COD,1000,0.4564844,0.14410788
2310310,Ce7Ni3,COD,1000,0.45648357,0.22010851
2223762,C14H14CuN3O7,COD,1000,0.45648196,0.088347785
2204734,C24H22Ag2Cl2N4O5,COD,1000,0.45648167,0.064787805
2200240,C21H28N2O5,COD,700,0.45647952,0.09293352
2005603,C16H18N2O,COD,700,0.45647827,0.07898653
7151825,C99H166N12O28,COD,700,0.45647338,0.07933623
1524117,Cd3Y,COD,700,0.4564729,0.099519834
98501,CCe3In,ICSD,700,0.4564719,0.1600576
2213747,C20H24BiN5O3S4,COD,1000,0.45646963,0.097614735
2005973,C17H26O3,COD,700,0.45646867,0.10314825
2226328,C8H12MnO7,COD,700,0.45646515,0.10179716
4024438,C64H64N4O9,COD,700,0.4564637,0.067915484
4328550,Ge3Li2Nd2,COD,700,0.45646337,0.13800378
7015394,C16H18Cl2MnN4,COD,700,0.4564623,0.08345349
2208771,C24H29MnN4O8,COD,1000,0.4564622,0.074903935
2223658,C10H12N2O10S2Zn,COD,700,0.45645913,0.13019532
4025444,C15H19NO10,COD,700,0.45645142,0.09132572
2217402,C32H18CoN4O4,COD,1000,0.4564476,0.09412032
172786,BrMo2O15P3Pb2,ICSD,1000,0.45644596,0.12175961
262231,CFKO3Sr,ICSD,700,0.45644572,0.14293845
7205671,C20H28Br2N4O7,COD,1000,0.45644364,0.10009578
1503705,C29H40O4,COD,700,0.45644245,0.08071323
631172,ErTc2,ICSD,1000,0.4564339,0.08701412
4000878,C25H38S4,COD,700,0.45643178,0.07743024
1506020,C28H20O3,COD,1000,0.4564304,0.07362067
2003468,C13H16N2O,COD,700,0.4564291,0.07889593
2222617,C11H11ClN2O4,COD,1000,0.45642745,0.09792081
2004836,C16H38ClNO4,COD,1000,0.4564262,0.09008632
4306643,C7H16N2Zn,COD,1000,0.45642456,0.107592165
2205446,C32H32N4O,COD,700,0.45642284,0.07878437
2216132,C27H34ClNO2,COD,1000,0.45642194,0.11430433
658849,Al43Cr4Ho6,ICSD,700,0.45640874,0.07800544
2202977,C16H21NO3,COD,700,0.4564048,0.07517142
9011255,C6IS,COD,700,0.45640466,0.09810954
59137,C11H9NO9Os3S,ICSD,700,0.45640373,0.112583905
2213251,C14H20MnN2O10,COD,1000,0.45640308,0.08109323
7003770,C11H25B5P,COD,700,0.4564016,0.07664506
4025552,C17H28N2O5,COD,700,0.45639968,0.07712485
4061529,C22H16CrFeO3,COD,1000,0.4563968,0.102480166
2227497,C15H15N3O,COD,700,0.4563948,0.06875725
2211038,C55H62Cl8N8OPd4,COD,1000,0.45639366,0.08369418
1528015,Al2Cl8Cu,COD,700,0.45639095,0.09967203
2205333,C11H11ClN2O,COD,1000,0.45638907,0.1008484
2221665,C3H9N2O3,COD,700,0.45638424,0.07891699
8100531,C20H30Cl2Ti,COD,700,0.4563841,0.09923264
4020274,C32H42N2O5,COD,700,0.45637798,0.077065766
2209480,C14H17NO2,COD,700,0.4563738,0.07237476
4301981,C21H26NOS,COD,1000,0.4563719,0.0839488
1516084,C20H27O4,COD,700,0.45636696,0.08767373
2007174,C29H32N4O,COD,700,0.4563656,0.08224333
2222991,C9H5O2,COD,1000,0.45636505,0.07763403
4030214,C19H24O2,COD,700,0.4563644,0.08111556
2213899,C15H15FN2,COD,1000,0.45636407,0.11052303
2005876,C25H35N3O,COD,700,0.4563591,0.088627905
4062779,C31H45CuN2O,COD,1000,0.45635772,0.10552423
4303793,C12H25B9Fe,COD,700,0.45635498,0.08877316
2213137,C28H31N3O,COD,700,0.45634887,0.07863511
2226830,C8H7BrS,COD,1000,0.45634478,0.07466638
4300080,C12H20ClO12Ru2,COD,700,0.45634407,0.10902308
2208957,C28H34O3,COD,700,0.45633504,0.08564952
2201813,C11H20N2O4,COD,700,0.45633435,0.086534
2229568,C17H25N3O3,COD,700,0.45633367,0.08675161
2013940,C12H16CdN10O6,COD,1000,0.45633203,0.08543655
2224661,C19H23AuClN5,COD,700,0.45632812,0.11928854
4062110,C20H22Cl2N2Ti,COD,700,0.4563279,0.11586967
2202034,C8H11BO4,COD,700,0.4563223,0.08667736
1100,CrH15O15S2,ICSD,1000,0.45632005,0.13292548
4025014,C21H24O,COD,700,0.4563173,0.08945454
2226487,C11H15N3S2,COD,700,0.45631105,0.074859366
2208072,C18H18AgN3O3S,COD,1000,0.456311,0.07381318
2011607,C19H20O,COD,700,0.4563076,0.07482078
4025387,C26H26N2O3,COD,700,0.45630375,0.083152235
4329498,Ce7Ge10Li8,COD,700,0.45630103,0.109042734
2011983,C20H36Cl2N8NiO2,COD,700,0.45630014,0.12443087
2200715,C24H24N4O3,COD,700,0.45629978,0.08974167
2003853,C9H27B10P,COD,700,0.4562991,0.07620454
4020820,C8H12NO4,COD,700,0.4562938,0.10789108
7213150,C13H18O,COD,700,0.4562926,0.08330768
2016384,C19H14Cl2N4S,COD,1000,0.45629245,0.072411835
2202518,C11H14O,COD,700,0.45629117,0.08432809
56976,As2PdU,ICSD,700,0.45628583,0.090098605
36558,CaH3NO5,ICSD,700,0.45628175,0.11117926
2224480,BrCs3Mo2O7,COD,700,0.45628142,0.12745306
4302287,C41H60ClFeN3,COD,700,0.45628127,0.11032669
2215856,C20H27N5O5,COD,700,0.45628116,0.07091577
2002770,Al3GdO8Pb2,COD,1000,0.45627987,0.123174794
4101569,C70H80N14O,COD,700,0.4562676,0.07987769
2238221,C4H4Cl,COD,700,0.45626304,0.082953915
2204109,C4H7MnNO6,COD,1000,0.45626235,0.081179544
7204085,C22H19BN2,COD,1000,0.45625874,0.088481866
4060534,C21H26BrIrN2,COD,1000,0.4562574,0.06898581
2213890,C24H18N2S3,COD,1000,0.45624992,0.085034885
611710,AuCe2,ICSD,1000,0.45624864,0.18349716
9008728,SSr,COD,1000,0.45624837,0.12591113
1502695,C6H9O2,COD,700,0.45624667,0.08124425
658620,Bi2Ce4S9,ICSD,1000,0.4562442,0.13152665
2209443,C22H30Br2N6O8Zn,COD,1000,0.45624402,0.09432511
2203903,C27H40O5,COD,700,0.4562391,0.074860424
50454,H16N9Na4Zn2,ICSD,700,0.45623603,0.13822477
7104905,C26H27N3O,COD,700,0.45623147,0.08163884
624675,CoPZr,ICSD,1000,0.4562303,0.091881596
7106484,C18H16F12N6NiP2,COD,1000,0.45622787,0.07195569
4108419,C19H28O4,COD,700,0.45622313,0.06947595
9008689,NdS,COD,1000,0.45621532,0.14341341
2004935,C11H11OS4,COD,700,0.45621154,0.07432394
7050768,C16H25N2O2,COD,700,0.45620728,0.06924903
2207711,C42H44CuN2O8,COD,1000,0.4562058,0.07572879
2012053,C14H16FeNO2,COD,700,0.45620343,0.08954778
85966,Hf6NiSb2,ICSD,700,0.45620316,0.15388127
4061864,C12H3NO12Os4,COD,1000,0.4562002,0.11411032
4100901,C23H23N2,COD,1000,0.45619926,0.1347876
81856,F6Pt,ICSD,1000,0.4561991,0.13289374
4021711,C26H29NO2,COD,700,0.45619893,0.06017696
2101832,C21H28N2O2,COD,700,0.45619744,0.08273806
2009480,C26H31N3O4,COD,700,0.45619705,0.07995485
41938,LaP7,ICSD,700,0.45619354,0.069919795
2222850,C20H22N2O5,COD,700,0.45618916,0.0827397
249690,F2Fe2OSe2Sr2,ICSD,1000,0.45618632,0.20773208
2221164,C20H22O,COD,700,0.45618355,0.077928774
1511024,BCeN2,COD,1000,0.4561779,0.10002527
7015392,C16H22Cl2MnN4,COD,700,0.45617786,0.094083846
4301435,C7H6ClCuN3,COD,1000,0.45617664,0.07773571
2213665,C23H28ClN5O2S,COD,1000,0.4561668,0.09223561
420965,BF3H12N4,ICSD,700,0.45616522,0.15458077
2008134,C3H5NO2,COD,700,0.45616454,0.12658072
2017494,C25H19N2P,COD,1000,0.45616323,0.087294474
4101259,C9H18N2O4,COD,700,0.45616296,0.09285198
2222597,C5H5N4,COD,1000,0.45616207,0.12136403
7151908,C25H33O3,COD,700,0.45616162,0.08708349
2000312,C47H66N4O12,COD,700,0.45616016,0.08366427
7050234,C29H68O16Ti4,COD,700,0.4561563,0.13047376
2212308,C10H12N4O6Zn,COD,1000,0.45615336,0.101311624
425437,Ba2Cu2S5Th,ICSD,700,0.45615253,0.12783499
75442,As3Co3H2NaO12,ICSD,1000,0.4561502,0.10889505
4340142,Li44Sr19,COD,1000,0.45615003,0.16821256
2213100,C21H25NO2,COD,700,0.45614585,0.072592676
4117030,C9H11O2,COD,700,0.4561451,0.0798332
2222573,C24H20N6NiO10,COD,1000,0.45613995,0.0671281
4020877,C12H13IN4O,COD,1000,0.45613593,0.09851715
7151356,C16H26N2O9,COD,700,0.45612866,0.071413696
2004979,C31H48N4O5,COD,700,0.4561263,0.088236764
2216732,C17H19Cl2MnN5O,COD,1000,0.45611835,0.07481673
9011061,C5H4N4O3,COD,1000,0.45610562,0.078314446
1100634,C17H24N2O,COD,700,0.45610145,0.08053854
639018,HfZn2,ICSD,700,0.45610023,0.08815019
4023387,C25H34N2O4,COD,700,0.45609692,0.07816845
7207704,C24H16O,COD,1000,0.45609552,0.08558258
150159,CB2ErRh2,ICSD,700,0.456095,0.15070069
8101976,C15H17BrO5,COD,1000,0.45609343,0.090611845
602216,BCo14Pr2,ICSD,700,0.45609173,0.12392607
2208618,C18H26N4O4Zn,COD,1000,0.45608667,0.08989255
4300011,C20H36NNiS7,COD,700,0.45608604,0.082964405
423989,K2MoO3S,ICSD,700,0.45607597,0.10911027
2001726,C18H19N3O9,COD,700,0.4560743,0.09221494
2010760,C21H21OP,COD,1000,0.4560712,0.08560822
2017181,B3CdKO6,COD,1000,0.45606914,0.122811705
2003232,C15H28O6,COD,700,0.45606598,0.09015493
614400,BGe3Nb5,ICSD,1000,0.4560612,0.10170077
2013566,C16H18Br2Sn,COD,1000,0.45605236,0.06744601
2223267,C5H8BrN2,COD,700,0.4560495,0.11397338
7102950,C17H20NO,COD,700,0.45604843,0.07037832
4020973,C18H25NO10,COD,700,0.45604602,0.079207584
2007326,C11H26Cl2N4O4Zn,COD,1000,0.45604515,0.102193564
2012670,C20H28S3,COD,700,0.45603943,0.082292154
629871,DyInZn,ICSD,700,0.45603794,0.12723015
2008171,C10H15N3S,COD,700,0.45603788,0.0764153
2211126,C30H33CrN6O6,COD,1000,0.45603645,0.070859104
94401,C6MgN6Na4S6,ICSD,700,0.4560326,0.11317496
2224738,C38H24CoN14W,COD,1000,0.4560257,0.07726145
2016115,C13H13N3O3,COD,700,0.45602292,0.08006456
7052181,C29H21PS,COD,1000,0.45602113,0.09529685
2201053,C12H12N6O7,COD,1000,0.45602039,0.08897036
2005857,C14H3ClO14Os5,COD,1000,0.4560168,0.1158309
1507587,C8H5I,COD,1000,0.45601353,0.08459079
1502562,C29H18O3,COD,1000,0.4560065,0.07752868
2211001,C16H21BrO3,COD,1000,0.45600623,0.1020414
7006275,C30H52NiP4,COD,700,0.4560013,0.06667441
7150767,C20H26O5,COD,700,0.4560006,0.083912596
1523892,Al2LaZn2,COD,700,0.45599815,0.12649493
2218642,C20H26Cl2CuN8O,COD,700,0.4559968,0.075427495
67569,BiCuO8W2,ICSD,1000,0.45599174,0.12353183
2207179,C35H42O4,COD,700,0.4559889,0.09753753
4024155,C26H31NO6,COD,700,0.45598823,0.082907826
4023568,C61H76N4O7,COD,700,0.4559871,0.076862834
88014,H6LaO6P3,ICSD,700,0.45598656,0.13547626
2006791,MgNaO4P,COD,1000,0.45598558,0.10479616
4027785,C11H12O,COD,700,0.4559833,0.07584669
2010170,C13H16NO3,COD,700,0.45597863,0.09504575
9002153,FeH2O5V,COD,1000,0.45597,0.101968095
2003335,C9H7I2Mo,COD,1000,0.4559638,0.08265284
56243,HoRh3Si2,ICSD,700,0.45596182,0.12211913
2235158,C27H27N7,COD,1000,0.45595616,0.12417923
2008471,C19H24O3,COD,700,0.45595506,0.08513684
425917,C8H24F6N2Tc,ICSD,700,0.45595342,0.11663285
2012145,C15H17NO8,COD,700,0.4559524,0.08390201
2208410,C6H6N3O2,COD,700,0.4559523,0.06837088
2100519,C4H5NO3,COD,700,0.45594952,0.08991476
1005037,Ce2CoSi3,COD,1000,0.45594928,0.1333457
4305381,CH5B5I,COD,700,0.4559483,0.122154035
2226146,C11H15N3S,COD,700,0.45594242,0.08457095
2011911,C25H33NO4,COD,700,0.45593917,0.064278975
7151600,C25H31NO4,COD,700,0.45593017,0.07503969
7205066,C25H30N2O3,COD,700,0.4559269,0.07255516
2004289,C15H18AuN4O2P,COD,700,0.45592293,0.11214072
2225310,C24H26N2O5,COD,700,0.45592156,0.080191106
412217,FeN5O14,ICSD,700,0.45591882,0.10327341
426878,CoGaGd3Se7,ICSD,700,0.4559178,0.14232227
7150068,C17H31NO7,COD,700,0.45591432,0.06721709
4101536,C44H44N3O10S4,COD,1000,0.45591015,0.078311
7151248,C25H26N2O2,COD,700,0.45590726,0.09544062
7150636,C43H57N5O3,COD,700,0.45590088,0.078192435
2219902,C19H19NO3S2,COD,1000,0.4558994,0.08689439
7100731,C54H59N3O10,COD,700,0.45589817,0.08838237
2204787,C12H20Cl2N2O2Pd,COD,1000,0.45589533,0.10017856
2101396,C2H3N2O4,COD,1000,0.45589432,0.10290103
157849,C12Co2N12Zn3,ICSD,700,0.45589402,0.11714305
10357,F2O3SXe,ICSD,1000,0.45589218,0.09921129
412583,BiH8Na3O7,ICSD,700,0.45589212,0.22816536
2100968,C27H32N2O6,COD,700,0.4558897,0.08923738
2101013,C44H32N4NiS32,COD,1000,0.45587617,0.08331226
2225039,C20H26N8O6Zn,COD,1000,0.45587394,0.09024623
4100426,C24H19N2P,COD,1000,0.45587295,0.088099994
613109,B6Co12Ho,ICSD,700,0.4558724,0.15027006
4101097,C27H27FeN4O12,COD,700,0.45586863,0.0833177
2013450,C27H37O5,COD,700,0.45586476,0.083227366
103356,DyPt3,ICSD,700,0.4558643,0.18427643
2201839,C13H11Br3,COD,1000,0.4558617,0.07647813
7154092,C13H19O3,COD,700,0.4558578,0.08190147
2211359,C8H6FN3S,COD,1000,0.4558574,0.08744559
2005741,C22H31NO12,COD,700,0.4558564,0.082362846
2011006,C21H21N3O4S,COD,1000,0.4558531,0.08324067
4319041,C23H28N3P3,COD,700,0.45585275,0.09719771
2218821,C8H8N4O3,COD,1000,0.45585215,0.092864916
7052432,C3H3N2O2,COD,1000,0.45584974,0.110366665
2207004,C28H29N3O8V,COD,1000,0.4558481,0.079975694
2216121,C28H28Cl4I2P2Pt,COD,1000,0.45584568,0.1018574
4062409,C24H19Co3O11Ti,COD,1000,0.45584553,0.06729512
9008806,BeCo,COD,1000,0.45584404,0.08664127
91755,InKP2S7,ICSD,700,0.455844,0.09331834
4301919,C26H30FeN4,COD,700,0.45584366,0.08079353
4022186,C69H98O15,COD,700,0.45582896,0.096657634
2239086,C11H13O,COD,700,0.4558252,0.076082006
418590,Er2EuSe4,ICSD,700,0.45582226,0.08499088
4302366,C21H30N4O,COD,700,0.4558195,0.09174642
7211623,C21H26O5,COD,700,0.4558186,0.08852218
2217182,C21H22N2O3,COD,700,0.45581776,0.058491245
24786,Cl6GaSb,ICSD,700,0.45581695,0.099699765
2222584,C21H23NO2,COD,700,0.45581397,0.08359768
2003549,C13H16N2O8,COD,700,0.45580235,0.08442177
262542,B6Ba3H2O13,ICSD,1000,0.45580125,0.10257239
2211063,Cd3H18N2O21S4,COD,1000,0.45579872,0.1436237
2001313,C20H19F,COD,1000,0.45579845,0.09791586
2219690,C9H9BrN,COD,1000,0.4557951,0.09387707
7205652,C28H30N2O7,COD,700,0.45579228,0.08201546
4020532,C23H23NO7,COD,700,0.45579037,0.07589379
2014386,C15H15N3O5,COD,700,0.45578545,0.06927671
2211089,C8H20ClN4O10Ru2,COD,1000,0.45578524,0.09569368
421479,ClLi6O5P,ICSD,700,0.45578477,0.15047485
1512035,C18H21O,COD,700,0.45578438,0.07143057
7015352,C24H41N3SiTi,COD,1000,0.4557834,0.061961226
8102949,Rh7Sb6Yb4,COD,700,0.45577857,0.14010626
2224745,C18H19NO,COD,700,0.45577726,0.07683843
2015335,C30H35N3O5,COD,700,0.45576972,0.08440392
2009622,C32H34ClFe2I3,COD,700,0.45576787,0.1009189
1511949,C24H36O5,COD,700,0.4557666,0.08177057
419953,FO3SeYb,ICSD,1000,0.4557664,0.1471124
2227579,C9H5Br2N,COD,1000,0.45576406,0.078973696
635097,GaPdY,ICSD,1000,0.4557592,0.05087585
2229986,C24H24O5,COD,1000,0.4557582,0.10405198
408082,GdPdSi,ICSD,1000,0.45575133,0.12640825
7103196,C44H63N5O3,COD,700,0.45575064,0.07133673
2101635,C10H18N2O5,COD,700,0.45574394,0.0713501
2213313,C19H24N2O8,COD,700,0.45574367,0.09568899
7205014,C33H36O4,COD,700,0.45574307,0.0723522
2214743,C29H31NO4,COD,700,0.45574266,0.08710364
7150935,C16H23NO4,COD,700,0.45574218,0.07415767
2209284,C27F20N6O3Os,COD,1000,0.45574144,0.089721374
4309673,C39H31FeN6,COD,1000,0.45574033,0.101862766
2003073,C41H42O34,COD,700,0.45573184,0.08800773
2218564,C33H45NO11,COD,700,0.4557311,0.07117363
4315981,C39H56FeN3,COD,700,0.45571926,0.09711386
2205575,C26H19Cu2I2N5,COD,1000,0.45571488,0.06898056
250769,FeNaO4P,ICSD,700,0.45571113,0.11442749
601355,B2GdRu2,ICSD,1000,0.45570168,0.12727982
201297,C15As2O15W3,ICSD,1000,0.45569995,0.1258519
7102570,C18H19NO2,COD,700,0.45569718,0.08498282
7208136,C19H12O,COD,1000,0.455692,0.08165817
2001212,C32H33BN7O3V,COD,1000,0.45569116,0.08522667
2002104,C11H12NO2,COD,700,0.45568845,0.07784914
4021063,C13H5Cl4N2S,COD,1000,0.4556884,0.089771025
2100762,C11H19BrO,COD,1000,0.45568314,0.10724871
2239009,C13H13S2,COD,700,0.45568287,0.07056408
4061899,C46H59P2Rh,COD,1000,0.45568165,0.07514456
2239341,CH2O,COD,700,0.4556777,0.10394865
2015812,C17H37Cl3Mn6O17,COD,700,0.45567703,0.08930272
4022948,C22H27NO2,COD,700,0.45567685,0.08775602
1518906,C17H9O,COD,1000,0.4556705,0.0854872
2207738,C18H26N2O,COD,700,0.45566863,0.081214555
2202173,C81H87NO10,COD,700,0.45566446,0.07578902
1511116,BEuRh3,COD,700,0.4556637,0.14236145
8101697,C23H43N3O10,COD,700,0.4556625,0.08070579
2240682,C25H14O4,COD,1000,0.45566243,0.09358741
1528586,Nb5SiSn2,COD,700,0.4556612,0.12591842
634811,Ga2Nd3,ICSD,700,0.45566106,0.16125038
2204185,C5H5ClN,COD,700,0.4556592,0.06917936
4340600,C14H14Sn,COD,1000,0.45565376,0.087665215
638574,Hf2Ir,ICSD,1000,0.45564806,0.22294329
2016844,C25H35N3O2,COD,700,0.45564756,0.078978114
2007411,C22H27IO4Sn,COD,1000,0.45564705,0.10053611
2210352,C17H17N5OS,COD,1000,0.45564502,0.07871993
2207627,C17H19Cl3N2OS,COD,1000,0.4556439,0.0987778
7105897,C6H6N2O,COD,700,0.455643,0.084606364
51957,InLaRh,ICSD,1000,0.45564297,0.067692384
1005038,CuNSr,COD,1000,0.45564267,0.08665638
10308,C4Cl6Ge2O4Ru,ICSD,1000,0.45563957,0.055270083
2015316,C8H9BO4,COD,700,0.4556358,0.079698645
421987,As2O9Pb2Ti,ICSD,1000,0.45563537,0.13114476
640260,InPdY,ICSD,1000,0.4556344,0.048929222
7204574,C25H29O2,COD,700,0.45563424,0.07875865
72738,H10N2O7P2,ICSD,700,0.4556299,0.15261069
4311907,C6H7LaO8,COD,700,0.45562688,0.099744536
2203060,C12H26N4NiO7,COD,700,0.45562252,0.11696823
7204086,C29H28BN3,COD,1000,0.45562202,0.09319255
7112473,C22H19F,COD,1000,0.4556197,0.115874454
7151307,C16H28N2O5,COD,700,0.455619,0.08385728
2013225,C61H98O18,COD,700,0.45561847,0.07269917
608815,Al2NiO4,ICSD,1000,0.45561486,0.089473546
2014227,C21H31N3O4,COD,700,0.4556146,0.083347514
2212603,C10H8Br10N2Sn,COD,700,0.45561355,0.13215794
7216018,C57H92O10,COD,700,0.45561287,0.0763972
4302363,C16H26N4O,COD,700,0.4556115,0.07836043
1523836,PbV3,COD,700,0.45561126,0.10383128
7113894,C13H9Se,COD,1000,0.4556065,0.08015289
7050492,C21H30P2,COD,700,0.45560506,0.06460716
2102637,C12H17NO4,COD,700,0.45559463,0.08687872
7012607,C12H24N3P,COD,700,0.45559448,0.0713581
2007796,C19H28O5,COD,700,0.45559245,0.0909903
2006131,C12H15O2S4Sb,COD,1000,0.45558748,0.10374896
2202212,C7H6AgClO3,COD,1000,0.45558244,0.07196258
2204645,C16H16CuN4O8,COD,1000,0.4555804,0.07789535
7104935,C12H9N11O6,COD,1000,0.45557734,0.067587525
2204164,C6H12O3S2,COD,700,0.45557117,0.09247556
4062625,C79H84Fe2P4,COD,700,0.45557103,0.10339497
2017125,C10H12Cr2N2O7,COD,700,0.45557013,0.08270857
7005656,C26H28N4O,COD,700,0.4555676,0.07560934
2001327,C15H21N2P,COD,700,0.4555653,0.08073923
642158,Li5Mo15S19,ICSD,1000,0.45556152,0.09424752
77227,CNd3Sn,ICSD,1000,0.45556045,0.15826307
2007917,C11H11O3S,COD,700,0.4555578,0.08377051
2230189,C19H12O5,COD,1000,0.45555556,0.088943064
427122,C4Ba4F2MgN8,ICSD,1000,0.4555543,0.13500573
163101,CH7FN3O3P,ICSD,700,0.4555522,0.15094513
2004697,C7H8Cl2O4Ru,COD,700,0.4555522,0.103602916
418604,CdH4N8,ICSD,1000,0.4555471,0.10736175
69984,AuF3O9S3,ICSD,1000,0.4555463,0.14116153
33526,CAuClO,ICSD,700,0.4555436,0.14241949
2201504,C9H6F2IN,COD,1000,0.4555412,0.06366653
2001275,C24H19IN2NiO2,COD,1000,0.45553598,0.05807571
2204022,C16H14F6N2NiO6,COD,1000,0.45552945,0.08082645
174425,C13H39N6SiTa,ICSD,700,0.45552945,0.11968392
644966,Na3S3Sb,ICSD,1000,0.4555266,0.11545804
2211053,C18H22N4O10Pb,COD,700,0.4555236,0.13316815
110765,C7H21MnNS3,ICSD,700,0.4555189,0.11160737
5000268,C27H27N5O5,COD,700,0.45551673,0.07228431
2222452,C13H12ClHgN3O3,COD,1000,0.45550784,0.073583394
603629,Mo3RbSe3,ICSD,1000,0.45550773,0.12039034
7203204,C13H16NO2,COD,700,0.45550427,0.09106052
7001413,C15H15NSe2,COD,1000,0.4554986,0.09884611
67957,F7Fe2Na2,ICSD,700,0.4554976,0.124177605
6183,CaCuK2N6O12,ICSD,1000,0.45549706,0.12977299
2016702,C30H40ClN3O9S,COD,1000,0.455496,0.1004222
2014709,C5H3AgO3S,COD,1000,0.4554909,0.060482405
424122,AsNb2,ICSD,700,0.455478,0.13305731
4061098,C17H30N6P2Ru,COD,1000,0.4554778,0.0856617
1531175,H8Mg5O9,COD,700,0.45547748,0.12231623
1100269,C108H162N18O13,COD,700,0.45547286,0.08466351
7150301,C16H21NO7,COD,700,0.45547208,0.08642356
4028216,C9H12O,COD,700,0.45546937,0.07813521
7050141,C24H26O3Sn,COD,1000,0.4554691,0.10104987
4101252,C17H30N4O2,COD,700,0.4554674,0.08472328
7010836,C13H15AlN2,COD,1000,0.4554671,0.0880058
2217426,Cu2Na2O11Si4,COD,1000,0.4554642,0.10573646
4108200,C31H38O4,COD,700,0.4554622,0.08479945
646158,NiP2Ta,ICSD,700,0.45545805,0.117566064
67361,Gd3I3Si,ICSD,1000,0.45545796,0.10401671
4023925,C18H21NO6,COD,700,0.45545262,0.08216415
7100199,C18H23BO6,COD,700,0.4554524,0.07895246
184848,FO12Pb5V3,ICSD,1000,0.45545167,0.16194072
99177,NaP5,ICSD,700,0.45545155,0.0948547
2007453,C29H25I4O5Te2,COD,1000,0.4554478,0.053808935
2222965,C4H9ClN2O7,COD,700,0.4554447,0.11291615
2222420,C12H30N2NiO10S,COD,700,0.45544446,0.1097921
2101648,C4H16NNaO10,COD,700,0.45544383,0.09587459
8101204,C5H14MnO8,COD,700,0.45544356,0.11513905
7002926,C23H35Al,COD,1000,0.4554367,0.069904506
2016579,C34H34N4NiO6,COD,1000,0.45543605,0.071953245
7205869,C32H26Ag3N8O12Tb,COD,1000,0.4554354,0.09386256
160681,H8N2O4Se,ICSD,700,0.45543402,0.15582988
4024546,C21H22N3O,COD,700,0.45542932,0.092817426
2208860,C5H6NS,COD,700,0.4554282,0.089466535
2215905,C8H8ClN5O3,COD,1000,0.45542318,0.09517159
2225302,C8H16N2NiO8,COD,700,0.4554219,0.0908235
7015281,C23H27ClFeN2,COD,700,0.45541924,0.09110433
4304353,C27H24NP,COD,1000,0.4554187,0.08171763
7004927,C16H16O4Sn,COD,1000,0.45541358,0.099582665
2213360,C16H16N4O2S,COD,1000,0.45541084,0.09303947
4024785,C16H16N6O5,COD,700,0.45540896,0.09010381
2011382,C16H20N2O9,COD,700,0.45540515,0.08692022
2014077,C10H9CuN5S2,COD,1000,0.45540297,0.06511837
108359,CuGdSi,ICSD,1000,0.45540246,0.09664665
57901,AlHfNi2,ICSD,700,0.45540214,0.12712511
4023737,C27H30N2O3,COD,700,0.45539722,0.07562908
4022543,C11H18O3S2,COD,700,0.4553972,0.08901702
4062021,C26H30NS10Sb,COD,1000,0.45539567,0.09088896
2007775,C32H33Cl2CrO9P,COD,1000,0.45539474,0.06971163
2101100,K2MgO12Si5,COD,1000,0.45538667,0.11015874
2226637,C18H23BO4,COD,700,0.45538607,0.07322242
