,id,T,formula,database,zT_pred,zT_std
36948,2016958,1000,C28H22Cl4CoN4O5,COD,1.0484523,0.4796239
47657,4315284,700,C5H12N5,COD,1.048434,0.5961211
16965,2221367,1000,C13H10ClNO4S,COD,1.0484332,0.3991599
37640,4303292,700,C29H18Bi2O8Re2,COD,1.0484185,0.29798472
17024,4027980,700,C13H10O4,COD,1.0484103,0.3521694
24934,2228308,700,C17H32N2O4,COD,1.0483694,0.39122075
2710,1527794,1000,AlI2Pd5,COD,1.048346,0.17587632
73490,640098,700,InNi2,ICSD,1.0483378,0.074007735
11551,410106,700,Br7In5,ICSD,1.0483218,0.07696615
54235,7013187,700,C9H9N4S,COD,1.0483111,0.42240584
72230,639290,1000,Hg3Tm,ICSD,1.0482849,0.1737406
30365,4112361,700,C21H26O,COD,1.0482658,0.49480668
66038,4030502,1000,F3KSn,COD,1.0482631,0.24884993
20773,2228520,700,C15H14O5,COD,1.0482556,0.33675396
32251,4310416,700,C23H20O8,COD,1.048241,0.3526599
50171,4301247,700,C72H98BrCu3S2,COD,1.0482266,0.30615008
52986,2007494,700,C93H146O11,COD,1.0482097,0.41846538
12003,2218229,700,C10H10N4S,COD,1.0482006,0.38928628
56176,85505,1000,CaK2N4O8,ICSD,1.0481988,0.21574542
32558,4311411,700,C23H26N10,COD,1.0481986,0.5302175
20465,2211530,1000,C15H12Cl6CuN2O5,COD,1.0481914,0.38213137
26241,7050663,700,C18H24SSi2,COD,1.0481855,0.4036454
14585,7204018,700,C11H6S9,COD,1.0481795,0.31317768
25662,7200898,1000,C18H18Ce2O17,COD,1.048172,0.44728473
45226,5000396,700,C47H48O,COD,1.0481353,0.43470263
60502,623195,700,CoGa5Tb,ICSD,1.0481337,0.0766913
73132,290932,700,In2Pd8Se,ICSD,1.0481321,0.19223298
54051,2210041,700,C9H7O3,COD,1.0481308,0.3284409
18090,2002992,700,C13H28N2O4,COD,1.0481284,0.41742295
68512,2106106,1000,Ga7Rb,COD,1.0481238,0.08504811
24336,2009031,700,C17H18N4NiOS,COD,1.0481219,0.3555657
42746,7001335,1000,C38H33Fe2N,COD,1.0481119,0.345168
30049,2222430,700,C21H21CuN3O8,COD,1.0480969,0.30014268
8919,251152,1000,Ba9F10In4S10,ICSD,1.0480759,0.28706327
4346,71619,1000,AsHoPd,ICSD,1.0480714,0.23992467
55636,69873,1000,Ca3Cl2Fe2O5,ICSD,1.0480337,0.26564986
13376,4321832,700,C10H9Br3Cu3N2O,COD,1.04803,0.3019942
60046,68997,700,Co3H4K2O16P4,ICSD,1.0480295,0.22042325
17247,2215133,700,C13H13AgN4O3S,COD,1.0480192,0.2900028
8467,2002171,1000,Ba3Cl2Cu2O4,COD,1.0480052,0.2722633
433,370003,1000,Ag7Yb2,ICSD,1.0479972,0.10670821
20884,4107225,700,C15H15Yb,COD,1.0479904,0.46521032
68388,634333,1000,Ga4HfV2,ICSD,1.0479844,0.0896284
34970,2208693,700,C25H42NNiS10,COD,1.0479732,0.26590967
48314,2221784,1000,C5HAg2O4,COD,1.0479503,0.21110418
70440,9009208,1000,GeRh2,COD,1.0479004,0.15383652
15130,4300066,700,C12H12AlCl2N,COD,1.0478996,0.250636
61960,1525329,700,Cs2S,COD,1.04789,0.33630285
26644,2013053,1000,C18H42N6O25U2,COD,1.0478878,0.6063345
32554,7001114,700,C23H26FeO2,COD,1.0478663,0.33406246
20396,7009166,700,C15H11N2Tl,COD,1.047857,0.29771602
67803,93790,700,FeNa3O8P2,ICSD,1.0478326,0.18371055
3616,1011231,700,As3Co,COD,1.0478072,0.072699346
67949,633210,1000,FeRbSe2,ICSD,1.0477985,0.22192582
35137,2014126,1000,C26H18N4O9Zn,COD,1.0477971,0.29177818
80776,85813,700,Rb12Si17,ICSD,1.0477915,0.48545414
17306,4022849,700,C13H13N2O7,COD,1.0477887,0.41087252
58137,9007743,700,Cl2H12NiO12,COD,1.0477866,0.27750215
40,1509711,1000,Ag2BaS2,COD,1.0477351,0.21169983
38732,7052927,700,C2H3N3,COD,1.0477234,0.68587387
41982,2100122,1000,C36H19CoF12O2,COD,1.0477194,0.47381872
22196,2100017,1000,C16H14Cl2N6O8Pd,COD,1.0477031,0.37825233
60513,623237,1000,CoGa8Y2,ICSD,1.0476763,0.1072842
48748,416955,1000,C6Dy12I17,ICSD,1.0476699,0.191511
30535,2010314,700,C21H31NS,COD,1.0476589,0.30891305
49722,2000121,700,C6H6CoN2O6,COD,1.0476277,0.31302807
18099,2013606,700,C13H29N7OS3Zn,COD,1.0476203,0.35410723
58437,4343763,1000,Cl3MgRb,COD,1.04762,0.24205743
18954,2219356,700,C14H14I2N2Zn,COD,1.0476116,0.29044497
23970,1503586,700,C17H14O5,COD,1.0476102,0.3738927
331,9004100,700,Ag3Sb,COD,1.0476071,0.10925232
71649,426142,1000,H8K2O15P4Zn,ICSD,1.0475858,0.28372732
58281,162300,700,Cl2Re3Se4Tl,ICSD,1.0475552,0.12701435
18020,2004418,700,C13H23O,COD,1.0475338,0.47900105
39750,2015432,700,C30H38FeNiO3S8,COD,1.047527,0.47026736
17629,2207185,700,C13H16N3O5V,COD,1.0475186,0.29657045
52541,7103946,700,C8H6AlF5,COD,1.0475036,0.30078775
59740,20696,700,Co2Ga8Yb,ICSD,1.047488,0.06991022
26471,4061281,700,C18H30N2RuS2,COD,1.0474875,0.28867987
40110,2001016,1000,C31H28O3PRh,COD,1.0474794,0.419841
24366,4028339,700,C17H18S2,COD,1.0474768,0.512555
73176,51978,1000,In3Mg,ICSD,1.0474266,0.08224923
69382,636735,1000,Ge13Ir4Sm3,ICSD,1.0474122,0.07479406
39254,154356,700,C2O2Rb,ICSD,1.0474113,0.24980783
35095,4024624,1000,C26H17NO2S,COD,1.0474033,0.34667712
53912,2205276,1000,C9H6BrClO,COD,1.0473789,0.32774192
5587,39637,1000,B22Ca4ClH18KO46,ICSD,1.0473729,0.3616185
78566,646762,1000,NiSn2Tb,ICSD,1.047367,0.07576281
33937,1100585,700,C24H34NO2,COD,1.0473611,0.3696064
52315,163058,700,C8H24InPSn2,ICSD,1.047358,0.34829488
36621,2211086,700,C27H35NO,COD,1.0473564,0.34165886
32214,2001221,1000,C23H20ClNSSn,COD,1.0473541,0.29746634
34823,2010742,700,C25H33,COD,1.0473508,0.72600305
4300,391217,700,AsH27N8S4,ICSD,1.0473495,0.31654286
19732,4025215,700,C14H23NO,COD,1.0473307,0.3159826
63278,290279,700,Cu46Sn37,ICSD,1.0472597,0.1345078
18991,2215471,700,C14H14N4O3,COD,1.047238,0.45199376
22073,2209052,1000,C16H13BrN2O4S,COD,1.0472313,0.40146366
65085,44960,700,ErLiS2,ICSD,1.047213,0.24038024
39934,2010765,700,C30H58N2O5,COD,1.0472019,0.41673934
19991,2008161,700,C14H34Fe2NS4,COD,1.0471905,0.3432973
25647,1514669,700,C18H17O4,COD,1.0471885,0.45806757
40650,2008459,700,C32H32O11S2,COD,1.0471754,0.33928484
46554,99584,1000,C4H7O8V,ICSD,1.0471634,0.31365368
80633,649735,1000,Pt4Tb3,ICSD,1.0471523,0.29516414
12964,1100452,700,C10H25LiNO6,COD,1.0471487,0.26130274
34973,4505306,700,C25H42O5,COD,1.047125,0.47665495
80731,1522602,700,PtZn,COD,1.0471243,0.13963622
28653,2226958,700,C20H20N6O5,COD,1.047109,0.40576726
14594,2204720,700,C11H7Cl2N5S,COD,1.0470989,0.30770168
52750,2220234,700,C8H8BrClO,COD,1.0470885,0.2800807
16347,7011556,700,C12H28GeO4,COD,1.0470732,0.29669356
3084,611091,1000,As12Ni16Tm5Zr3,ICSD,1.0470649,0.10222331
39872,2003490,700,C30H47NO3,COD,1.0470645,0.43552744
42344,1514354,700,C36H54O5,COD,1.0470564,0.43922454
62168,2007343,1000,Cs4S11Ta2,COD,1.047041,0.15594468
16775,7153488,700,C12H8O5,COD,1.0470378,0.32099903
8458,187336,1000,Ba3Ca2N6Si2,ICSD,1.0470271,0.21455076
59836,40990,1000,Co2K2O12S3,ICSD,1.047001,0.22053519
23429,2008905,700,C16H32Cl6O5Zr2,COD,1.0470004,0.4328405
15757,1515412,700,C12H17,COD,1.0469923,0.69492555
34629,2101763,700,C25H26N9S3Y,COD,1.0469866,0.33408293
69799,261240,700,Ge3Rh2Se3,ICSD,1.0469459,0.15240914
45438,4001615,1000,C49H39N3,COD,1.0469422,0.41457367
41961,7033776,700,C35H57N13,COD,1.0469365,0.48746315
25474,2230090,1000,C18H16Cl2CuN2O2,COD,1.0469136,0.3712007
62770,627162,1000,Cu2DyS2,ICSD,1.0469098,0.19044453
14135,2206482,700,C11H15S,COD,1.0468981,0.5044178
53685,4100058,700,C9H21INiSi2,COD,1.0468893,0.4119919
68031,2010723,1000,FeZn13,COD,1.046886,0.10360777
71769,95752,700,H9O11P2Sm,ICSD,1.0468789,0.3366464
19740,2220570,700,C14H23NOSi,COD,1.0468699,0.2840895
72923,50240,700,I7Re3Te7,ICSD,1.0468686,0.09636599
50794,7151700,700,C7H3BrN4,COD,1.0468539,0.283158
36200,1503294,1000,C27H22N2,COD,1.0468378,0.32462415
19278,2212463,700,C14H17MnN9,COD,1.0468333,0.31713694
19898,2012049,700,C14H28ClN4NiO7,COD,1.0468265,0.45869744
65140,630883,1000,ErNiSn2,ICSD,1.0468245,0.07873261
60732,623924,1000,CoIn8Nd2,ICSD,1.0467803,0.15534209
21602,4062608,700,C15H28O2Si3,COD,1.0467598,0.3376704
73657,640591,1000,InTb2,ICSD,1.0467579,0.10188173
44988,7014052,1000,C45H33LuN6,COD,1.0467397,0.32904622
72760,48016,700,I2Zn,ICSD,1.046734,0.098112985
14902,2008989,700,C12H10Cl3IN2,COD,1.0467161,0.27379346
11102,9016149,1000,Br2Co,COD,1.0467066,0.08346604
24169,7012546,700,C17H16O3W,COD,1.0467017,0.2706779
33256,2206446,1000,C24H20ClFeN,COD,1.0466943,0.5200752
64937,152606,1000,Er5NiPb3,ICSD,1.0466934,0.16780606
43244,170262,700,C3Eu4I3LiN6,ICSD,1.0466771,0.31446368
54082,2201407,700,C9H8ClN3O4S3,COD,1.0466744,0.30222052
42889,2007799,1000,C38H51Mo2NO8S2,COD,1.0466716,0.4626511
40563,1100390,1000,C32H28Cl3N2O4P,COD,1.0466477,0.38057193
18154,1504787,1000,C13H5S4,COD,1.0466316,0.31019494
60383,99296,700,CoCu2Se4Sn,ICSD,1.0466262,0.1294121
4576,4031223,700,AsSe,COD,1.0466236,0.093019255
38795,2239460,700,C2H4N,COD,1.0466206,0.5337759
41593,7213274,700,C34H46O3,COD,1.046595,0.5237611
80634,649725,1000,Pt4Tb5,ICSD,1.0465941,0.43660253
65763,1008145,1000,F12In2Li3Na3,COD,1.0465771,0.33690304
62806,169839,700,Cu2FeSe4Sn,ICSD,1.0465662,0.15823257
37157,7205686,700,C28H28CdN4O4,COD,1.0465653,0.2487958
36508,4024642,700,C27H30Se2,COD,1.0465374,0.34081152
35983,4022634,700,C26H43NO3,COD,1.0465373,0.35809347
73079,106804,700,In2LiPt,ICSD,1.0465361,0.29208028
44811,2103724,700,C44H35O14,COD,1.0465295,0.36648804
47455,2100696,700,C59H112O6,COD,1.0465221,0.41768157
37618,7150504,1000,C29H15Br6N2,COD,1.0465163,0.2628833
32085,2227461,1000,C23H17N3,COD,1.0464981,0.4058319
7221,417983,1000,B8Ge2H2K4O19,ICSD,1.0464892,0.30283284
21312,2203855,700,C15H21N2O9PZn,COD,1.0464811,0.35279554
81672,1527289,1000,SmTl,COD,1.046468,0.25370595
67996,9012125,1000,FeSe2,COD,1.0464644,0.08326206
28326,2222382,1000,C20H17Cl2NO3S,COD,1.0464505,0.39338213
43032,2226164,700,C39H44N2O,COD,1.0464435,0.3716774
35297,2222342,1000,C26H22N2NiO4,COD,1.0464338,0.38908008
39076,2000069,1000,C2H8NO3V,COD,1.0464162,0.4389941
4737,658841,1000,Au2InTm2,ICSD,1.046416,0.25322124
40371,2225085,700,C31H50O,COD,1.0464082,0.4767266
17454,4122803,700,C13H14O2,COD,1.04639,0.51509583
23237,2011535,700,C16H26BNO3S,COD,1.0463889,0.24704921
26609,4061749,1000,C18H39Al2La,COD,1.0463821,0.4046579
47848,2205513,700,C5H3N3S,COD,1.0463603,0.4220514
49634,2223128,700,C6H5I2N,COD,1.0463365,0.23140532
25564,2207188,700,C18H16O5,COD,1.0463281,0.40805483
29298,7203797,700,C20H31NO2,COD,1.0462667,0.39497906
31872,7004585,700,C22H37NO,COD,1.0462558,0.3967871
61980,409816,1000,Cs2Se5Si2,ICSD,1.0462184,0.16983616
63494,1527228,700,Cu9In4,COD,1.0461868,0.17161125
16815,2004542,1000,C12H9ClINO4,COD,1.0461833,0.3167143
56841,98682,1000,CdH4Na2O10Se2,ICSD,1.0461639,0.3225782
64582,192648,1000,DyIn2Ni9,ICSD,1.0461226,0.08184367
9447,73529,1000,BaIrP,ICSD,1.0461068,0.20279983
56088,420480,700,CaH18NaO12PS,ICSD,1.0461054,0.40598586
35099,2009680,1000,C26H17P,COD,1.046068,0.3359155
64698,1525173,700,DyPt2Si2,COD,1.046055,0.301091
2717,401395,1000,AlI7Te,ICSD,1.0460525,0.09047987
41314,2203454,1000,C34H24N10NiS4,COD,1.04601,0.38015154
43098,2240377,700,C39H58O4,COD,1.0460016,0.4536001
52091,2007434,700,C8H17NO2,COD,1.0459776,0.38994706
23301,2015463,700,C16H27GeNO3,COD,1.0459577,0.3193425
15967,2012723,700,C12H19N5,COD,1.0459504,0.60286534
13525,4322386,1000,C112H107N3S12W2,COD,1.0459371,0.3282078
2694,602284,1000,AlHf3N,ICSD,1.045935,0.21392767
36383,2203607,1000,C27H27ClNPdSb,COD,1.045931,0.30466473
15949,1100631,700,C12H19LiN2O,COD,1.0459267,0.36782458
32379,2219830,700,C23H23ClN2O4,COD,1.0459198,0.26192334
20481,2201442,1000,C15H12CoN3O3S3,COD,1.045881,0.41089717
69395,637473,1000,Ge13Os4Sm3,ICSD,1.0458767,0.079179615
11686,409916,1000,BrH2O6RbSe2Zn,ICSD,1.0458591,0.29992223
42677,4321858,1000,C38H28N6NiO5,COD,1.04585,0.36021316
4348,610680,1000,AsHoS,ICSD,1.0458457,0.18344054
40340,4030296,700,C31H46O3,COD,1.0458409,0.45308453
25359,2217567,1000,C18H15Cl2N3O2Se,COD,1.0458378,0.40625283
71366,61246,1000,H4Na6O18S4Zn,ICSD,1.0458314,0.25837904
52245,2215608,700,C8H22ClCrN4O5,COD,1.0458221,0.4991354
25739,2220567,700,C18H18N4O6Zn,COD,1.0458177,0.3192217
14085,7003782,700,C11H15LiO2,COD,1.0457966,0.3689354
44376,4321741,700,C41H59GaN4,COD,1.0457675,0.49325117
41263,2223231,700,C33H52O4,COD,1.045763,0.3745913
24863,4023810,700,C17H28N2O2,COD,1.0457569,0.38060784
5448,424301,700,B10H26NiO8,ICSD,1.0457345,0.2937816
13035,2013295,700,C10H38B11NS,COD,1.0457273,0.2822904
30740,4060640,700,C22H13O9Os3Sb,COD,1.0456847,0.33361167
43185,83431,1000,C3Ca2K2O9,ICSD,1.045599,0.21006095
28445,2218665,1000,C20H18F4N2NiO6,COD,1.0455946,0.44324586
54357,150158,1000,CB2HoRh2,ICSD,1.0455719,0.32363898
15232,2218386,700,C12H12MnN10O2,COD,1.0455718,0.2504199
28648,2016562,700,C20H20N4O6Zn,COD,1.0455669,0.26436573
41526,2009684,700,C34H40Cl2N2P2Pd,COD,1.0455502,0.36085337
62402,419821,1000,CsGa3S5,ICSD,1.0455465,0.16018748
68527,635223,1000,Ga8Rh3Yb3,ICSD,1.0455394,0.2098642
50112,2211608,1000,C70H69Cl2Cu2N11O8,COD,1.0455356,0.50834596
11333,28245,1000,Br3Rh,ICSD,1.0454715,0.089921005
32681,4061756,700,C23H29GaN2,COD,1.0454599,0.3842968
11550,401451,700,Br7In4,ICSD,1.0454578,0.074700065
36507,2212742,700,C27H30S,COD,1.045417,0.52237576
52845,4302998,700,C8H8O3S,COD,1.0453956,0.3798228
18667,2210924,1000,C14H12BrClN2O5,COD,1.0453779,0.40191883
53536,281779,700,C9H16Cu2N4,ICSD,1.0453771,0.35310656
54232,4022683,700,C9H9N3OS,COD,1.0453757,0.2608083
80114,1522379,1000,Pb3U,COD,1.0453708,0.17133501
52015,2004589,700,C8H16Cl4O2Zr,COD,1.0453653,0.37927622
2730,300172,700,AlK3Se3,ICSD,1.0453649,0.2840104
16113,2218393,700,C12H21NO,COD,1.0453514,0.33987632
38263,380470,700,C2BrN2NiRb,ICSD,1.0453408,0.2631682
48733,2011086,1000,C6Cs2KMnN6,COD,1.0453395,0.3276475
70500,56604,700,GeTe,ICSD,1.0453385,0.08900733
31906,4100008,700,C22H41B2O4Rh,COD,1.0453289,0.3735624
68483,634218,1000,Ga6Gd,ICSD,1.0453222,0.11313511
69589,90341,700,Ge2Ni,ICSD,1.0453051,0.09788251
42982,2015184,1000,C39H33BN2,COD,1.0452961,0.39608708
13751,2007917,700,C11H11O3S,COD,1.0452793,0.3221475
43896,2012612,1000,C3HClNO,COD,1.0452793,0.37736955
50552,2017381,700,C7H13NO,COD,1.0452597,0.35042608
68368,1523639,1000,Ga3U,COD,1.0451893,0.13697329
36717,2235807,700,C27H40O3,COD,1.0451717,0.49473435
71602,249116,1000,H7La2O11P3,ICSD,1.0451676,0.31590608
12780,2012805,1000,C10H19MoNO2Si,COD,1.0451324,0.41252768
47457,4023088,1000,C59H32O3,COD,1.0451238,0.36811644
41191,7013727,700,C33H42NP2,COD,1.0451095,0.4194436
74482,2310495,700,KN3,COD,1.0450999,0.22223751
9850,58681,700,BaTl2,ICSD,1.0450866,0.1573669
17333,7200566,700,C13H13NO5,COD,1.0450455,0.3311372
46988,2204440,1000,C52H36N4NaO12Sm,COD,1.0450432,0.35368901
7506,24784,700,BF3H2O,ICSD,1.045027,0.3420846
67137,50038,1000,Fe2K2Nb4O13,ICSD,1.0449764,0.2200846
40311,7220751,700,C31H43O,COD,1.0449734,0.488207
27384,2219187,700,C19H20MoN2O4,COD,1.0449556,0.36193636
24967,2202333,700,C17H38BrN,COD,1.0449493,0.23980933
65702,419142,1000,F10HPPb2,ICSD,1.0449458,0.30727476
32079,7104093,1000,C23H17MnO2,COD,1.0449368,0.28978315
47478,7009084,700,C59H82O7,COD,1.0449352,0.40501976
45448,7103636,1000,C49H46O2Ti,COD,1.0449245,0.35758922
64732,656941,1000,DySn2,ICSD,1.0449139,0.08073916
10396,411143,700,Bi2O2Se,ICSD,1.0449107,0.39961493
44214,2214126,700,C40H58N2O4Zn,COD,1.0448995,0.29169157
68396,634583,700,Ga4LuNi,ICSD,1.0448904,0.06315824
64483,630111,1000,Dy5Pt4,ICSD,1.0448655,0.37921345
11836,2004988,700,C108H90Cl12O2P6Re3,COD,1.0448651,0.34027964
18970,2208286,700,C14H14N2O2SSn,COD,1.0448585,0.32882327
65105,166612,1000,ErMo4O16Rb5,ICSD,1.0448338,0.22492033
78329,420766,1000,Ni4Sn13Yb7,ICSD,1.044781,0.0862612
40434,2013043,1000,C32H18MgN8O,COD,1.0447625,0.2784549
44936,7106557,700,C44H63ClGeN4Si,COD,1.0447516,0.40408325
40576,2211220,1000,C32H28N6O5Pd2,COD,1.0447433,0.34995222
14431,4025124,700,C11H22N2O2,COD,1.0447375,0.36434656
26478,2203486,700,C18H30O2S,COD,1.0447155,0.3255437
24685,2221756,700,C17H23NO,COD,1.0447094,0.41418055
16653,2213844,1000,C12H8Br2CdN2,COD,1.0447034,0.34052977
65504,631353,1000,EuIn2Te4,ICSD,1.0446929,0.0813217
28804,2223167,700,C20H22N2O10S2Zn,COD,1.0446824,0.34611887
27841,2006907,700,C19H30O3,COD,1.0446677,0.44634342
66278,4300226,700,F5H4N3O2S,COD,1.0446615,0.34471193
25750,4101535,700,C18H18NO5S2,COD,1.0446224,0.26535326
80802,426554,700,Rb3S3Sb,ICSD,1.0446085,0.27028278
79957,647941,1000,PPd5Zn,ICSD,1.0445839,0.11783181
12824,2216279,700,C10H20Co2N4O21,COD,1.0445733,0.25222936
66414,68224,700,F6H6O2Zr,ICSD,1.0445617,0.2853057
64685,630089,1000,DyPd2Si,ICSD,1.0445614,0.2695872
45195,2210994,1000,C47H25Cl6N6S6,COD,1.0445172,0.28405333
42086,2007491,1000,C36H30Cl2O2P2Sn,COD,1.0445122,0.30389622
40887,7150533,700,C32H52O3,COD,1.0445096,0.44649816
19234,2224360,700,C14H16NO,COD,1.0444143,0.37831315
73850,1010344,1000,IrN6O12Rb3,COD,1.0444039,0.26534295
70665,165104,700,H12N4O8S2Zn,ICSD,1.044379,0.2780862
11758,82245,1000,BrMoTe4,ICSD,1.0443776,0.10721967
19016,4022250,700,C14H14O4S,COD,1.0443758,0.3798499
64416,108423,1000,Dy3In,ICSD,1.0443635,0.088647805
80536,649448,700,PrTl3,ICSD,1.0443239,0.119623154
52221,2012842,700,C8H20O2Si,COD,1.0443128,0.38157207
24174,7207262,700,C17H16O5,COD,1.0442966,0.44763967
58133,165576,700,Cl2H12N4O2RuS,ICSD,1.0442913,0.43009126
13758,2003983,700,C11H12,COD,1.0442815,0.69194496
21884,2208697,1000,C16H11Br2CuN2,COD,1.0442641,0.3623857
68504,635434,1000,Ga6Sm,ICSD,1.0442634,0.10818985
5452,170594,700,B10H4K4O19,ICSD,1.044237,0.28606015
9354,189362,1000,BaGe7Ir2,ICSD,1.0442368,0.10721804
28124,2206250,1000,C20H14CuN2O2,COD,1.0442294,0.37765676
55028,79119,1000,CH6CaN2O10Re2,ICSD,1.0441941,0.3564339
19645,2218817,700,C14H22Br2N2O2Zn,COD,1.0441766,0.3070072
40883,4116764,700,C32H52O,COD,1.0441695,0.50579256
54089,2010176,700,C9H8ClNaO3,COD,1.044161,0.27050236
35593,2001285,1000,C26H28ClN6O4V,COD,1.0441469,0.5047482
53586,4319888,700,C9H18B10,COD,1.0441449,0.7294074
50618,2215619,700,C7H14O2,COD,1.0441414,0.38922188
60593,419780,1000,CoGeTe,ICSD,1.0441328,0.11002442
15138,7015520,700,C12H12Br2Cl2CuN2,COD,1.0441281,0.29063553
44925,2217579,700,C44H60CdN6Ni2O10,COD,1.0441065,0.34110227
21945,4021817,1000,C16H11NO3Se,COD,1.0440493,0.37428156
73270,155802,1000,In5NdRh,ICSD,1.0440432,0.067562744
46171,110643,1000,C4H2Cl6FeN4O,ICSD,1.0440432,0.3746994
64939,630914,1000,Er5Pb3,ICSD,1.0440385,0.18493585
37867,1501970,700,C29H28O8,COD,1.0440373,0.43822336
6253,1510919,1000,B3Ir7Sn4,COD,1.0440271,0.22193217
30974,4309785,1000,C22H18FeN2,COD,1.0440179,0.3226832
67716,1520903,700,FeK3Se3,COD,1.043999,0.29502675
79956,647937,700,PPd5Tl,ICSD,1.0439955,0.2743313
61422,108843,700,CrH15N2O11P2,ICSD,1.0439855,0.26629397
81864,1527560,700,Tl3Yb,COD,1.0439854,0.17136456
48163,4023899,700,C5H7O,COD,1.0439749,0.39367935
43063,4062238,700,C39H50InN5,COD,1.0439626,0.38273308
29597,2207705,1000,C21H14N2O5Zn,COD,1.0439351,0.32157093
71483,97868,1000,H6K4MnO18S4,ICSD,1.0439259,0.29820433
20374,2209258,1000,C15H11F3N2OS,COD,1.0438939,0.40605593
23528,2012944,1000,C16H42N2O7V2,COD,1.0438786,0.44255465
35858,7151515,700,C26H35NO2,COD,1.0438776,0.3374761
33667,2102487,700,C24H27N2O3PS,COD,1.0438683,0.33950603
32582,2221255,700,C23H26O3,COD,1.0438675,0.49939668
40631,2223450,700,C32H32Br2O5,COD,1.0438632,0.3250046
61,74853,700,Ag2Cl4O7Pb8,ICSD,1.043857,0.22369896
62424,4116353,1000,CsGe17Na2,COD,1.0438397,0.13731967
42605,2216234,700,C37H54O3,COD,1.0437912,0.4937603
44252,2007666,700,C40H72N6NiS4,COD,1.0437869,0.26436368
71264,95862,1000,H4K2MnO10S2,ICSD,1.0437791,0.29972833
36862,2218894,1000,C28H18N8O2Zn,COD,1.0437756,0.3819363
79955,647931,1000,PPd5Sn,ICSD,1.0437725,0.13799815
41951,4512058,700,C35H54O2,COD,1.0437522,0.54362726
3827,9008157,1000,As4Pb9S15,COD,1.0437398,0.12121271
41515,4511830,700,C34H39O2,COD,1.0437101,0.44194087
58707,94522,700,Cl5CoH15N5Pd,ICSD,1.0437086,0.31590894
64772,260383,700,Er2Ga10Os3,ICSD,1.0437043,0.079612136
58181,85796,700,Cl2Hg2O2Sr,ICSD,1.0436974,0.2745006
33815,2003680,700,C24H30O2S,COD,1.0436612,0.31263328
44446,4105854,1000,C42H34N,COD,1.0436438,0.43242526
60003,422806,700,Co3Ga16Tb4,ICSD,1.0436413,0.06927591
1218,658116,1000,Al2Au2Nd,ICSD,1.0435717,0.42431676
79940,152376,1000,P6Rb7Se21Th2,ICSD,1.0435337,0.19646838
29152,4306690,700,C20H27Ta,COD,1.0434897,0.4305901
40733,2207265,700,C32H37NO2,COD,1.0434804,0.3494851
49443,2204583,1000,C6H2BrCl2I,COD,1.0434631,0.32655424
50387,7151461,700,C7H10S,COD,1.0434587,0.4338401
53506,4509402,700,C9H15N5,COD,1.0434563,0.5593936
76233,643596,1000,Mn2Se4Sn,ICSD,1.0434438,0.10846726
49774,2224406,700,C6H6NOS,COD,1.043427,0.2778185
33512,2202188,700,C24H24FeN2O6,COD,1.0434245,0.29799864
24998,2220404,1000,C17H9Cl2NO3,COD,1.0434204,0.38427222
2681,247042,1000,AlH6Pr,ICSD,1.0434119,0.41121012
21322,7001721,700,C15H21N6Si,COD,1.0434072,0.40325198
32610,4100528,700,C23H27Mn2O8P,COD,1.043395,0.25645357
61415,73488,1000,CrH10NO10S,ICSD,1.0433754,0.38423717
58175,237722,700,Cl2H8O12Sr,ICSD,1.0433741,0.23481524
32747,2219168,700,C23H31N3O5S2Zn,COD,1.0433578,0.27411705
23525,4062131,1000,C16H42CrN4Si3,COD,1.0433573,0.41917133
26007,1512035,700,C18H21O,COD,1.0433213,0.45063233
58609,95652,700,Cl4H9I3Mo3O4,ICSD,1.0432923,0.47252375
50513,2009218,700,C7H12O,COD,1.0432863,0.38935095
13494,2237624,700,C10H9O3,COD,1.0432653,0.37338874
39763,2004999,700,C30H38N4O4PRh,COD,1.0432525,0.36807892
49286,409687,700,C6H18Li2N4Si,ICSD,1.0432119,0.3707636
25478,2224207,1000,C18H16Cl4CuN2O2,COD,1.0432067,0.3660038
38794,2214967,1000,C2H4MnO6,COD,1.0432043,0.2364114
34399,2220952,1000,C25H21Cl2NO2S3,COD,1.0432012,0.35930768
39608,4021887,700,C30H31NO,COD,1.0431944,0.44245282
4956,2105396,1000,Au6Pr,COD,1.0431912,0.17501779
33420,2224086,1000,C24H22CoN4O8S2,COD,1.0431765,0.37933594
28606,2225228,700,C20H20F6N2O,COD,1.0431759,0.28422484
22592,2219670,700,C16H17NO4SZn,COD,1.0431466,0.31268334
29489,2001089,700,C20H48Cl6N8OZn3,COD,1.043128,0.40056226
81494,415528,700,Se3TaTl,ICSD,1.0431122,0.13599668
80380,162404,700,PdSnTe,ICSD,1.043098,0.1628089
78328,420765,1000,Ni4Sn10Yb5,ICSD,1.0430948,0.071246475
44087,2209630,1000,C40H36FeN2,COD,1.0430638,0.33551356
32264,2206722,1000,C23H21ClN2O2S,COD,1.0430579,0.51803315
30065,4023411,700,C21H21N3O5S,COD,1.0430534,0.24420899
66212,69682,700,F4NiRb2,ICSD,1.0430515,0.2522033
809,4027808,700,AgITe3,COD,1.0430349,0.07722079
14669,2007110,1000,C11H8FeNO3,COD,1.0430026,0.4632451
69538,423454,1000,Ge2MgTm2,ICSD,1.0429887,0.26186633
10548,9004108,700,Bi4Cu2Pb2S9,COD,1.0429292,0.19065085
