# List of unique stable 3D crystal structures from the COD (free) and ICSD (not free) databases.
# Created by Nicola Marzari’s group involving some cleaning to remove implausible materials.
formula,database,id
C7H3N2NaO6,COD,2206101
C7H3N3O4,COD,2101482
C7H3N4S2,COD,7001130
C7H3O3Ru,COD,7010201
C7H4,COD,7108099
C7H4AgBrO3,COD,2210739
C7H4AgNO2S2,COD,2016149
C7H4AgNO4,COD,2010025
C7H4AgNO5,COD,2004583
C7H4Br,COD,2236564
C7H4Br2O,COD,2206506
C7H4Br2O2,COD,2006078
C7H4Br2O3,COD,2217056
C7H4Br3,COD,2200947
C7H4BrF2NO,COD,2008032
C7H4BrN,COD,2015769
C7H4BrN3O2,COD,2012528
C7H4BrNO,COD,2213505
C7H4BrNO3,COD,2223954
C7H4BrNO3S2,COD,2214114
C7H4BrO2,COD,8102147
C7H4CaN2O8,COD,2212338
C7H4Cl,COD,7204850
C7H4Cl2Cs2N2O5,COD,7205995
C7H4Cl2N,COD,2208789
C7H4Cl2O,COD,2224625
C7H4Cl2O2,COD,2218301
C7H4ClN,COD,2015768
C7H4ClN2O,COD,2220855
C7H4ClNO,COD,2214776
C7H4ClNO2,COD,2216089
C7H4ClNO4,COD,2202732
C7H4Cu2N6,COD,7201261
C7H4CuN7,COD,7050803
C7H4CuNS2,COD,4301774
C7H4F2,COD,2010045
C7H4F2O2,COD,2213638
C7H4F3N,COD,2216402
C7H4F3O2,COD,2004023
C7H4FN,COD,7150514
C7H4FNO,COD,2204471
C7H4FO,COD,2219208
C7H4HgI2S3,COD,2222977
C7H4I,COD,2227703
C7H4INO4,COD,2013800
C7H4N,COD,2202873
C7H4N2,COD,4512053
C7H4N2O2,COD,2014075
C7H4N2O2S2,COD,2004224
C7H4N2O5,COD,2211496
C7H4N2S,COD,2010342
C7H4N2S3,COD,2227019
C7H4N3S,COD,2011753
C7H4N4O4,COD,2007839
C7H4NO,COD,2007240
C7H4NO2,COD,7105518
C7H4NO4,COD,7203483
C7H4NO4S,COD,2219831
C7H4NS,COD,7150051
C7H4NiO2S7,COD,2102358
C7H4O,COD,2105561
C7H4O2,COD,4508999
C7H4O3,COD,2216373
C7H4O3Pb,COD,2210192
C7H4O3S,COD,2013936
C7H4OSe,COD,4021051
C7H4S,COD,7212040
C7H4S2,COD,7202370
C7H4Se,COD,4025241
C7H5,COD,4108175
C7H5AgN4,COD,2211408
C7H5AgO7,COD,7201081
C7H5AlCl2O2,COD,4303722
C7H5AsF8O2,COD,4020185
C7H5BF2O3,COD,2015847
C7H5Br,COD,4118729
C7H5Br2NO,COD,2017047
C7H5Br4NO2,COD,2014441
C7H5BrCl2O2,COD,4023801
C7H5BrClNO2,COD,2218376
C7H5BrCuN2,COD,4322051
C7H5BrN,COD,2216420
C7H5BrNO,COD,2219799
C7H5BrO2,COD,2010775
C7H5BrO3,COD,2204084
C7H5Cl,COD,2015644
C7H5Cl2,COD,2205367
C7H5Cl2NO,COD,2209465
C7H5Cl2NO2,COD,2218426
C7H5Cl3N2,COD,4021759
C7H5Cl3N2O3,COD,2202209
C7H5Cl3O,COD,2217607
C7H5Cl5OTi,COD,4020240
C7H5Cl6OSb,COD,4020239
C7H5ClF3NO,COD,2215882
C7H5ClF5NO,COD,2205584
C7H5ClHgO2,COD,2223790
C7H5ClN,COD,2206811
C7H5ClN2,COD,4023955
C7H5ClN2O,COD,2204380
C7H5ClN2O2,COD,2008699
C7H5ClN2O3,COD,2220543
C7H5ClN4,COD,2227104
C7H5ClNO,COD,2205855
C7H5ClO,COD,2218212
C7H5ClO2,COD,7202389
C7H5ClO3,COD,2227575
C7H5CuN3,COD,2206241
C7H5CuN3O2,COD,4301708
C7H5F2NO,COD,2017309
C7H5F2NO2,COD,2210611
C7H5F3,COD,4510943
C7H5F3N,COD,4022312
C7H5F3N2O2,COD,2012527
C7H5F3N3,COD,2223793
C7H5F3N4O,COD,2014532
C7H5F8O2Sb,COD,4020184
C7H5FN,COD,2215340
C7H5FN2S,COD,2005966
C7H5FO3,COD,2204218
C7H5FeIO2,COD,2202811
C7H5FeO5,COD,2009303
C7H5I2NO3,COD,2200325
C7H5IN,COD,2016140
C7H5IN2O4,COD,2206743
C7H5IO,COD,2006455
C7H5IO2,COD,2212541
C7H5KO5S,COD,2003458
C7H5KOS,COD,4321762
C7H5LaO7S,COD,2221403
C7H5N,COD,2218148
C7H5N2,COD,2016679
C7H5N2O,COD,2210021
C7H5N2O2,COD,2100531
C7H5N2O3,COD,2223243
C7H5N2O5,COD,2204469
C7H5N2S,COD,7205503
C7H5N2S2,COD,7201211
C7H5N3,COD,2016489
C7H5N3O2,COD,2104837
C7H5N3O2S,COD,2012271
C7H5N3O6,COD,2102625
C7H5N3OS,COD,2211505
C7H5N3S2,COD,2228740
C7H5N4,COD,4308937
C7H5N4S,COD,2213618
C7H5N5,COD,2208549
C7H5N5O3,COD,2004866
C7H5N5O8,COD,5000143
C7H5NO,COD,2215193
C7H5NO2,COD,2223289
C7H5NO3,COD,2014392
C7H5NO3Os,COD,4062675
C7H5NO3S,COD,2206019
C7H5NO4,COD,2218113
C7H5NO5,COD,2010325
C7H5NOS,COD,4024150
C7H5NS,COD,4020770
C7H5NdO7S,COD,2014501
C7H5O,COD,7051249
C7H5O2,COD,1519186
C7H5O2S,COD,2202853
C7H5O2S2,COD,7013371
C7H5O3S,COD,2222414
C7H5O4,COD,2234466
C7H5O5RbS,ICSD,20950
C7H5S4,COD,2007928
C7H6,COD,7108674
C7H6Ag2O7S,COD,2204999
C7H6AgClO3,COD,2202212
C7H6AgF3N2O2,COD,2014523
C7H6AgF3O3S,COD,2011844
C7H6AgNO2,COD,2210259
C7H6BBrO,COD,4100897
C7H6BClO,COD,4100896
C7H6BFO,COD,4100895
C7H6BO2,COD,7203219
C7H6Br,COD,2203519
C7H6Br2,COD,2226442
C7H6Br2S3,COD,7204728
C7H6Br4,COD,2203258
C7H6Br6,COD,8101385
C7H6BrClO,COD,2213602
C7H6BrHgNO5,COD,2012436
C7H6BrI,COD,2216829
C7H6BrNO,COD,2220803
C7H6BrNO2,COD,2220989
C7H6BrNS,COD,2221939
C7H6BrSe,COD,2227239
C7H6Cl2Cu2N3,COD,4301442
C7H6Cl2N2O,COD,4022690
C7H6Cl2N2O2,COD,2211151
C7H6Cl2N2S,COD,2223275
C7H6Cl2N4,COD,2005261
C7H6Cl2O,COD,2211838
C7H6Cl2O2S,COD,2201183
C7H6Cl2O3S,COD,4023685
C7H6Cl3NO3,COD,2204968
C7H6Cl3Si,COD,4063305
C7H6Cl4N2O2,COD,2017195
C7H6ClCuN3,COD,4301435
C7H6ClFN2S,COD,2211938
C7H6ClFO3S,COD,2208630
C7H6ClN,COD,2007982
C7H6ClN3,COD,2228315
C7H6ClN3O4S2,COD,2103078
C7H6ClN5,COD,7151805
C7H6ClN5O3,COD,2003453
C7H6ClNO,COD,2208038
C7H6ClNO2,COD,2225209
C7H6ClNO4S,COD,2211587
C7H6ClNS,COD,2221613
C7H6ClO,COD,4023812
C7H6ClO2,COD,2207720
C7H6ClSe,COD,2017243
C7H6ClTe,COD,4020595
C7H6F2,COD,4510944
C7H6F2N2O,COD,2212737
C7H6F2S2,COD,8100209
C7H6F3NO2,COD,2006755
C7H6FN,COD,4020463
C7H6FN2O2,COD,2209392
C7H6FNO2,COD,2222909
C7H6FNO2S,COD,2202270
C7H6FNO4S,COD,2211586
C7H6FeO3,COD,2227821
C7H6HgI2N2,COD,2206787
C7H6IO,COD,2218222
C7H6KNO5S,COD,2208780
C7H6MnN4O2,COD,4302170
C7H6N,COD,1514711
C7H6N2,COD,7052941
C7H6N2O,COD,2016725
C7H6N2O2,COD,2201668
C7H6N2O3,COD,2201537
C7H6N2O3S2,COD,2017460
C7H6N2O4,COD,2200479
C7H6N2O5,COD,2100032
C7H6N2O5S,COD,2011975
C7H6N2S,COD,6000202
C7H6N2S2,COD,2202907
C7H6N2S3,COD,2228540
C7H6N3,COD,4500019
C7H6N3S,COD,2207055
C7H6N3S2Se2,COD,4303427
C7H6N3S4,COD,4000380
C7H6N3Se4,COD,7102084
C7H6N4,COD,2008098
C7H6N4O4,COD,2211941
C7H6N4O6,COD,7150023
C7H6N4S,COD,2222065
C7H6N6O2,COD,2016734
C7H6N6O6,COD,2215012
C7H6NO,COD,2000371
C7H6NO2,COD,2011478
C7H6NO2S,COD,2201684
C7H6NO3,COD,4020056
C7H6NO4,COD,2005110
C7H6NO5,COD,7201601
C7H6NS,COD,2101042
C7H6NS2,COD,7204008
C7H6O,COD,2208232
C7H6O2,COD,2222834
C7H6O2S,COD,2011098
C7H6O2S4,COD,2209012
C7H6O2S5,COD,2010404
C7H6O2Se,COD,4020592
C7H6O3,COD,2212135
C7H6O3S,COD,7202262
C7H6O4,COD,2010107
C7H6O4S,COD,2224746
C7H6O4Sr,COD,2015272
C7H6O5,COD,2206534
C7H6OS,COD,4022919
C7H6P,COD,2016427
C7H6S2,COD,4020928
C7H6S5,COD,2221705
C7H6Se2,COD,4020933
C7H6Te2,COD,4115117
C7H7AsO4,COD,2005609
C7H7BF4N2,COD,2223325
C7H7BO2,COD,7104899
C7H7BO3,COD,2012367
C7H7Br2HgS,COD,2208273
C7H7Br2N,COD,2015606
C7H7Br5,COD,2200466
C7H7BrN2,COD,2205500
C7H7BrN2O,COD,2213343
C7H7BrO2,COD,2013402
C7H7BrO5,COD,2212630
C7H7BrSe,COD,2222302
C7H7CdN5O2,COD,4302169
C7H7CeN2O8,COD,2219652
C7H7Cl2,COD,7153659
C7H7Cl2CuN7,COD,7015533
C7H7Cl2N3OS,COD,2222899
C7H7Cl2NO2S,COD,2214155
C7H7Cl2O,COD,2200494
C7H7Cl3N2O2,COD,2014300
C7H7Cl3Ti,COD,2000232
C7H7Cl5Ru,COD,2205947
C7H7ClCoN2O4,COD,2211460
C7H7ClCuN,COD,4060781
C7H7ClCuNO,COD,2206121
C7H7ClMnN2O4,COD,2211625
C7H7ClN2,COD,2218938
C7H7ClN2O,COD,2216493
C7H7ClN2O2,COD,2007253
C7H7ClN2O3,COD,2001868
C7H7ClN2O4,COD,2219524
C7H7ClN2O4S,COD,2219513
C7H7ClN4O2,COD,2222730
C7H7ClNO2,COD,2011517
C7H7ClO,COD,2013406
C7H7ClO2S,COD,2221385
C7H7CoNO6,COD,2013453
C7H7CsO4,COD,4312386
C7H7CuNO6,COD,2221862
C7H7F,COD,4507555
C7H7F3N2O2,COD,2225204
C7H7FN2S,COD,2007538
C7H7I2N,COD,2015607
C7H7IN2O,COD,2219968
C7H7IN2O2,COD,2211150
C7H7IN2O3,COD,2014744
C7H7IO,COD,6000200
C7H7IO3,COD,2200478
C7H7IO3S,COD,4022003
C7H7KN2O8,COD,2007277
C7H7KO6S,COD,2003457
C7H7LaN2O8,COD,2220475
C7H7MnN5O2,COD,4302168
C7H7MoS3,COD,4303304
C7H7N,COD,7105851
C7H7N11O11,COD,2224380
C7H7N2,COD,7220658
C7H7N2NdO8,COD,2223119
C7H7N2O,COD,2016282
C7H7N2O2,COD,2014647
C7H7N2O3,COD,2223173
C7H7N2O4Ru,COD,2006893
C7H7N2OS,COD,2209403
C7H7N2S,COD,2007498
C7H7N2S2,COD,2202158
C7H7N3,COD,4331070
C7H7N3O,COD,2000478
C7H7N3O2,COD,2014250
C7H7N3O2S,COD,2003504
C7H7N3O3,COD,2015612
C7H7N3O3S,COD,2201494
C7H7N3O4,COD,7050190
C7H7N3O5,COD,7150480
C7H7N3O6,COD,8100883
C7H7N3OS,COD,2211714
C7H7N4,COD,2102431
C7H7N4S2,COD,2206178
C7H7N5,COD,2013558
C7H7N5O2S2,COD,2208454
C7H7N5O3S,COD,2206481
C7H7N5S,COD,2217004
C7H7NNiO6,COD,2210099
C7H7NO,COD,2206366
C7H7NO2,COD,2226898
C7H7NO2S,COD,2222089
C7H7NO3,COD,2003922
C7H7NO3S,COD,2013864
C7H7NO4,COD,2210596
C7H7NO4S,COD,2220292
C7H7NO5,COD,2212141
C7H7NO5U,COD,2016399
C7H7NO5W,ICSD,320063
C7H7NO6,COD,2010798
C7H7NO6Sr,COD,2222837
C7H7NO6Zn,COD,2200110
C7H7NS2,COD,7012825
C7H7NS4,COD,2205251
C7H7NS5,COD,2208932
C7H7O,COD,1507440
C7H7O2,COD,2235370
C7H7O3,COD,7204028
C7H7O3S,COD,7151187
C7H7O4,COD,2010591
C7H7O7RbS,COD,2204840
C7H7OS,COD,2209540
C7H7OSe,COD,2017244
C7H7OTe,COD,4020594
C7H7S,COD,2206581
C7H8,COD,2236734
C7H8AgClO4,COD,4322500
C7H8AgF7O2S2,ICSD,249362
C7H8AgN3O4,COD,2013860
C7H8AgN4O6S,COD,1101115
C7H8Al3Cl12Nd,COD,2006704
C7H8AlN,COD,4317930
C7H8B10Cl10P2,COD,4300007
C7H8BaN2O10,COD,2217945
C7H8Br2,COD,4116338
C7H8Br2Pd,COD,2222297
C7H8Br2S5,COD,8102282
C7H8Br3N,COD,2014109
C7H8BrN3S,COD,2005421
C7H8BrNO2,COD,2016546
C7H8BrNO2S,COD,2213179
C7H8CaO7,COD,2009498
C7H8CdO9,COD,2015958
C7H8Cl2HgS,COD,2218525
C7H8Cl2N4O,COD,2205624
C7H8Cl2N4S,COD,2213636
C7H8Cl2O4Ru,COD,2004697
C7H8Cl2Pt,COD,2014206
C7H8Cl2Ru,COD,2215885
C7H8Cl3N,COD,2014108
C7H8Cl3N3,COD,2003784
C7H8ClN3O4S2,COD,2206702
C7H8ClN4O5,COD,2221422
C7H8ClN5S,COD,2219219
C7H8ClNO,COD,2205521
C7H8ClNO2S,COD,2213475
C7H8ClNO3,COD,2005434
C7H8ClNO5,COD,2222706
C7H8ClNO6,COD,2201961
C7H8Cs2O7,COD,2001505
C7H8Cu2N16,COD,4319941
C7H8CuIN2O,COD,2013861
C7H8CuIN3,COD,2004348
C7H8FNO2S,COD,2213476
C7H8HgS,COD,4305556
C7H8I2Pt,COD,8102693
C7H8IN,COD,2217787
C7H8INO,COD,2224122
C7H8INO2,COD,2016446
C7H8K2O7S2,COD,2101540
C7H8MnO7,COD,7015504
C7H8N,COD,7026701
C7H8N2,COD,2237676
C7H8N2O,COD,8100793
C7H8N2O2,COD,2011827
C7H8N2O3,COD,2203383
C7H8N2O3S,COD,2007241
C7H8N2O4,COD,2223904
C7H8N2O4S,COD,2213472
C7H8N2O4S2,COD,2010629
C7H8N2O5,COD,2213574
C7H8N2O6Zn,COD,2016129
C7H8N2OS,COD,2215771
C7H8N2OS2,COD,2218572
C7H8N2S,COD,2222176
C7H8N3O,COD,7202067
C7H8N3O3S,COD,2206785
C7H8N3O4,COD,2017657
C7H8N4,COD,2208852
C7H8N4NiO3,COD,2217852
C7H8N4O2,COD,2007943
C7H8N4O3,COD,2008799
C7H8N4S,COD,2220751
C7H8NNaO7S,COD,2012539
C7H8NO,COD,4023305
C7H8NO2,COD,2213263
C7H8NO2S,COD,2014587
C7H8NO3,COD,2201439
C7H8NO3S,COD,2200854
C7H8NP,COD,4318498
C7H8NS,COD,2227901
C7H8NS2,COD,2213092
C7H8NiO7,COD,7015501
C7H8O,COD,1504590
C7H8O2,COD,7206516
C7H8O2S,COD,4300936
C7H8O2SSe2,COD,4022414
C7H8O3,COD,2010872
C7H8O3S,COD,4023686
C7H8O4,COD,2208385
C7H8O5,COD,7107492
C7H8O5S5,COD,2209004
C7H8O6,COD,2010903
C7H8O6S,COD,2006130
C7H8O7Rb2,COD,2001504
C7H8OP,COD,2216862
C7H8OS,COD,2226163
C7H8OS4,COD,4310079
C7H8OS5,COD,8100384
C7H8S,COD,7107512
C7H8S2,COD,4001250
C7H8S3,COD,1519729
C7H8S4,COD,4102656
C7H9,COD,2001127
C7H9AgF4O4S2,ICSD,249365
C7H9AgN4S,COD,2017365
C7H9AgO8S,COD,2205000
C7H9AuCl2N,COD,2219622
C7H9BN2,COD,2005795
C7H9BO2,COD,8100995
C7H9BaNO7,COD,2217664
C7H9BiI4N,COD,7205906
C7H9Br,COD,7153656
C7H9Br4NTi,COD,2011426
C7H9BrClNO4,COD,2223329
C7H9BrIN,COD,2208267
C7H9BrN,COD,2213956
C7H9BrN2O2,COD,2015309
C7H9CdNO7,COD,2217663
C7H9Cl2,COD,2221036
C7H9Cl2GaN,COD,4061020
C7H9Cl2Hg2NO2,COD,2010098
C7H9Cl4GaN2,COD,2205509
C7H9ClN,COD,7202795
C7H9ClN2O2,COD,2209941
C7H9ClN2O4,COD,2218105
C7H9ClN2O5,COD,2006018
C7H9ClN4,COD,2227987
C7H9ClN4O,COD,2205235
C7H9ClN4OS,COD,2004002
C7H9ClNO,COD,2201216
C7H9ClO,COD,4022078
C7H9CoNO7,COD,2202532
C7H9CoO3Sn,COD,2200793
C7H9CuN3O4,COD,2207822
C7H9CuNO7,COD,2200961
C7H9F3N2O2,COD,2010424
C7H9F6N3,COD,2214486
C7H9FN2O2,COD,2223444
C7H9FO2,COD,7150554
C7H9FO4,COD,7151576
C7H9IN,COD,2008960
C7H9IN2O2,COD,2015310
C7H9IN4O,COD,2207017
C7H9KO7S,COD,2003456
C7H9LiO4,COD,2215231
C7H9N,COD,7051115
C7H9N2,COD,4121655
C7H9N2O,COD,2208343
C7H9N2O2,COD,8101128
C7H9N2O4P,COD,2223527
C7H9N3,COD,7150734
C7H9N3O,COD,2223518
C7H9N3O2,COD,2211597
C7H9N3O2S,COD,2006533
C7H9N3O3,COD,2015358
C7H9N3O3S,COD,2003485
C7H9N3O4,COD,8101195
C7H9N3O4S,COD,2220591
C7H9N3O4Zn,COD,2208465
C7H9N3O7,COD,2001422
C7H9N3OS,COD,4023260
C7H9N3P,COD,2102650
C7H9N3S,COD,2011650
C7H9N3S2,COD,2230108
C7H9N3S3,COD,2212944
C7H9N5,COD,1507500
C7H9N5O,COD,2015281
C7H9N5O2,COD,2211245
C7H9N5O5Zn,COD,2221458
C7H9NNiO7,COD,2202349
C7H9NO,COD,2210105
C7H9NO2,COD,7150572
C7H9NO2S,COD,2223057
C7H9NO3,COD,5000054
C7H9NO3S,COD,2006111
C7H9NO4,COD,2207387
C7H9NO4S,COD,2205282
C7H9NO5,COD,2211856
C7H9NO5S,COD,2223435
C7H9NO6,COD,7203215
C7H9NO6S,COD,2202623
C7H9NO8P2Zn2,COD,7205789
C7H9NO8Zn,COD,2224416
C7H9NOS,COD,2210367
C7H9NS2,COD,2210470
C7H9O,COD,2001911
C7H9O2,COD,2239270
C7H9O2P,COD,7013588
C7H9O2S,COD,7050193
C7H9O3,COD,7100243
C7H9O3P,COD,7013592
C7H9O4P,COD,2012715
C7H9O5,COD,2104638
C7H9O5S,COD,2202637
C7H9OS,COD,4023886
C7H9OS3,COD,4023157
C7H9OSi,COD,4021156
C7H9P,COD,2006381
C7HCl2N3,COD,2228151
C7HCoNO4,ICSD,110232
C7HCrF2NO5,COD,2004267
C7HF4HgN,COD,4061915
C7HN2O2,COD,2101638
C7HO,COD,2009905
C7Ho4,ICSD,74817
C7I3Pb,COD,4341975
C7Lu4,ICSD,83382
C7Lu5Re2,ICSD,406416
C7Mn2O7S2,COD,4320359
C7O7Os2,ICSD,66141
C7Re2Sc5,ICSD,72382
C7V8,ICSD,108193
C7Y4,ICSD,86049
C80H104F6N10O15,COD,4100113
C80H110N20O17S2,COD,2011412
C80H118EuN6,COD,7004964
C80H118N6Sm,COD,7004963
C80H121O42Tb9,COD,7014846
C80H128O21,COD,7219664
C80H44Cl2N20O13Zn3,COD,2102376
C80H50Co3N20O11,COD,7015471
C80H54Co2N4O17,COD,2204178
C80H70Eu,COD,4085772
C80H70Sm,COD,4085771
C80H70Yb,COD,4085770
C80H77N6OZr,COD,4322204
C80H78N4P2Zr,COD,4060131
C80H90N6NiO12,COD,4101413
C81H19N,COD,7116398
C81H24S2,COD,7116583
C81H46Cl4O12,COD,4021714
C81H73Cl3N6O6,COD,4024829
C81H78N4O7,COD,4021216
C81H87NO10,COD,2202173
C81H88N12O13,COD,2200707
C81H91Ag6S6,COD,4301588
C81H91Cl2N9O14,COD,4022728
C82H108Ga2Zr,COD,4060996
C82H60N4O19,COD,2003316
C82H68Cu2Fe4O13P5,COD,7015605
C82H82N2O7,COD,7100011
C83H107Pb2,COD,4312000
C83H108N4O8Rh2,COD,4023420
C83H128As2P2,COD,4060993
C83H22O3,COD,4027931
C83H46NO12,COD,4025522
C83H62,COD,4114500
C83H76Lu2N16O29,COD,4100688
C83H8Br6,COD,4513051
C83H93Mn4N5O15,COD,4303320
C84H114Cl2Cu5N14O24,COD,2204519
C84H124KO12,COD,4303215
C84H132NaO16,COD,4303216
C84H64Hg3N22O10,COD,2209628
C84H72Mn3N8O16,COD,2220259
C84H78Fe3NO28,COD,7015547
C84H84FeLi3O12,COD,4322502
C84H84HfN4O3P4,COD,1100175
C84H85N11Zn,COD,2104608
C84O48Ti17,COD,4101999
C85H124O75PW12,COD,2203043
C85H14S2,COD,4028443
C85H155P6S8W6,COD,2000026
C85H67Cl3,COD,1502013
C85H94N8O7,COD,2100077
C85H96Bi4Br12S12,COD,4000598
C86H100O7,COD,7112909
C86H101N8Pt2,COD,7012430
C86H107I2N2O22,COD,4021653
C86H107N15O13S2,COD,2013341
C86H114NiS2,COD,4100458
C86H136P2Pt,COD,7012224
C86H48F10Mn3N16O16,COD,2214604
C86H59N,COD,4030018
C86H80MnN8,COD,7203893
C87H143NO41,COD,7100116
C87H180In7O6Si24,ICSD,172445
C87H36N2,COD,7216135
C87H46O12,COD,7104151
C87H67,COD,7110391
C87H70K7P7,COD,7009651
C87H84S20,COD,7205545
C87H88Au2O8P2,COD,4061991
C88H100N2O14P8Pt,COD,2218811
C88H130O4S2Yb,COD,2200579
C88H174N8O15Zr4,COD,4303120
C88H57N9ORu,COD,4321809
C88H64O2P4Pd,COD,4060736
C88H72N8Tm,COD,7050478
C88H83CoI2N9S7,COD,2014622
C88H96O33,COD,4110137
C89H106N4O22Se4,COD,7106495
C89H143Co8,COD,4310386
C89H54Cl4N12O8,COD,2009465
C89H60N2O11,COD,4025838
C8Ag13O12V4,COD,4315357
C8Ag4Cs5IN8,ICSD,414602
C8AgN5,ICSD,410904
C8AlO5,COD,4338113
C8AsCo3O8,ICSD,69082
C8Au2CuN6,COD,7009331
C8B2CuN8,ICSD,415546
C8B2HgN8,ICSD,412297
C8B2N8Zn,ICSD,415547
C8B4I19Y16,ICSD,408701
C8BCoF10O5,ICSD,162942
C8BaN8Pt2Rb2,ICSD,409861
C8Br16Fe3N8,ICSD,35402
C8Br6O9Ru4,COD,4060658
C8Ca11Pb3,COD,4331338
C8Ca11Sn3,COD,4331339
C8CaN6,ICSD,164652
C8Ce8Cl5,ICSD,419169
C8Cl2Co2O8Sn,ICSD,68483
C8Cl4Fe2N3O8P3,ICSD,24848
C8Cl4GeO8Os2,ICSD,37176
C8Cl4HfO2,COD,9007771
C8Cl5La8,ICSD,419172
C8Cl5Pr8,ICSD,420779
C8ClF3N2,COD,2000191
C8Co2HgO8,ICSD,16871
C8Co2O8SSn,ICSD,73302
C8Co2O8SeSn,ICSD,73303
C8CoCrO8P,ICSD,38075
C8CoF12S4,ICSD,165292
C8CoFe2NO9S,ICSD,60798
C8Cs,ICSD,74641
C8Cs4N8S8U,ICSD,4104
C8F12O4Te,ICSD,260284
C8F12PtS4,ICSD,165606
C8F29Mo2O8Sb5,COD,4322176
C8F4I,COD,7209552
C8F9GeMnO5,ICSD,35603
C8Fe2O10S,ICSD,27430
C8H10AgN3O3,COD,2215157
C8H10AgN5O7,COD,2202886
C8H10B5,COD,4078121
C8H10B5FeO2,COD,4061323
C8H10BF4N2,COD,2016779
C8H10BF4N2O,COD,2216950
C8H10BF4N3,COD,4023790
C8H10BLiO10,COD,2102673
C8H10Br2CdN4,COD,1100977
C8H10Br2CdN6O2,COD,2200726
C8H10Br2N6Zn,COD,2218227
C8H10BrN,COD,2217125
C8H10BrN2,COD,2207678
C8H10BrN5,COD,2226397
C8H10BrNO,COD,2016547
C8H10BrO,COD,5000251
C8H10CaO7,COD,2202541
C8H10CdCl2N4,COD,1100976
C8H10CdI2N4,COD,1100978
C8H10CdO12,ICSD,249683
C8H10CdO4,COD,7006684
C8H10Cl2N4Zn,COD,1100975
C8H10Cl2N6Zn,COD,2213762
C8H10Cl2O2Ru,COD,1100815
C8H10Cl3PTi,COD,4060843
C8H10Cl4N4Zn,COD,1100974
C8H10ClN2O3,COD,2215308
C8H10ClN3O,COD,2222901
C8H10ClN5O3S,COD,2204774
C8H10ClNO2,COD,2222399
C8H10ClNO5,COD,2015617
C8H10ClNPd,COD,2013046
C8H10ClO4,COD,2221126
C8H10CoO5,COD,4306678
C8H10CoO8,COD,2215864
C8H10Cu3O14,ICSD,246006
C8H10CuN6S2,COD,2014958
C8H10CuN8O6,COD,2201002
C8H10F18Li2O7,ICSD,260272
C8H10F2N6O3,COD,2206182
C8H10F3N3O4,COD,2207905
C8H10F6O5Ru,COD,4300559
C8H10FN3O5,COD,2014578
C8H10FeO4,COD,4306676
C8H10FeO8,COD,8102838
C8H10GdNO10,COD,2224097
C8H10HgS,COD,4305557
C8H10I,COD,4115389
C8H10I2N4Pt,COD,2007942
C8H10IN,COD,2214730
C8H10K4O13,COD,2004137
C8H10K4O21Zr,ICSD,2227
C8H10Mo4N4O15,COD,7015072
C8H10N,COD,2217113
C8H10N12O2Zn,COD,2221789
C8H10N2O,COD,2219888
C8H10N2O13Sn2,ICSD,250207
C8H10N2O2S,COD,2219755
C8H10N2O3,COD,2219527
C8H10N2O4S,COD,2013639
C8H10N2O5,COD,2226862
C8H10N2OS,COD,2211342
C8H10N2S,COD,2219316
C8H10N3,COD,7206488
C8H10N3O3,COD,7205308
C8H10N3O5,COD,2200929
C8H10N4O,COD,2008251
C8H10N4O3,COD,5000108
C8H10N4O4S,COD,2209262
C8H10N4O5,COD,2222376
C8H10N4O6Zn,COD,2207909
C8H10N4O7,COD,2206055
C8H10N6O5,COD,2015025
C8H10NO,COD,2215099
C8H10NO2S,COD,2200016
C8H10NO3,COD,2213376
C8H10NO4,COD,4309478
C8H10NO6,COD,2218096
C8H10NP,COD,4319042
C8H10NS2,COD,2214969
C8H10NiO8,COD,2207350
C8H10O,COD,2003040
C8H10O2S,COD,2213542
C8H10O3,COD,8101867
C8H10O3S,COD,2000972
C8H10O4S,COD,2006424
C8H10O4Sr,COD,2017730
C8H10O5,COD,7114329
C8H10O6S,COD,2016785
C8H10O8Zn,COD,2208588
C8H10S,COD,1502574
C8H10S3,COD,1506448
C8H10SSi,COD,2203948
C8H11AgN4,COD,4310604
C8H11AuClP,COD,2001373
C8H11AuN2,COD,4313612
C8H11AuN4,COD,7203183
C8H11B5,COD,4122842
C8H11B5NO,COD,2009921
C8H11BO4,COD,2202034
C8H11BS,COD,7105584
C8H11Br2N,COD,2012688
C8H11Br3Ti,COD,2204015
C8H11BrN,COD,2213838
C8H11BrN2,COD,2210712
C8H11Cl,COD,2227403
C8H11Cl2CuN2,COD,2013617
C8H11Cl2CuN3,COD,2012382
C8H11Cl2N,COD,2207980
C8H11Cl3Cu2N2,COD,2014641
C8H11Cl3CuN4O3,COD,2218808
C8H11Cl3INO2,COD,7151730
C8H11Cl3Ti,COD,2203995
C8H11ClN2O,COD,1100665
C8H11ClN2O2Sn,COD,2212703
C8H11ClN2O3,COD,2217781
C8H11ClN2S,COD,2007886
C8H11ClN4,COD,2227518
C8H11ClN4O,COD,2013195
C8H11ClN4O5,COD,2215117
C8H11ClN4S,COD,2210364
C8H11ClN6,COD,2003822
C8H11ClO5Zn,COD,2216726
C8H11ClOPtS,COD,2201465
C8H11CuN5O3S,COD,2211911
C8H11CuN7O5,COD,1101095
C8H11F2N3O,COD,4024676
C8H11FeNO7,COD,2217918
